time,0,1,2,3,4,5,6,7,8,9,11,12,13,14,15,17,18,19,20,21,23,24,25,26,27,29,30,31,32,33,35,36,37,38,39,41,42,43,44,45,47,48,49,50,51,53,54,55,56,57,59,60,61,62,63,65,66,67,68,69,71,72,73,74,75,77,78,79,80,81,83,84,85,86,87,89,90,91,92,93,95,96,97,98,99,101,102,103,104,105,107,108,109,110,111,113,114,115,116,117,119,120,121,122,123,125,126,127,128,129,131,132,133,134,135,137,138,139,140,141,143,144,145,146,147,149,150,151,152,153,155,156,157,158,159,161,162,163,164,165,167,168,169,170,171,173,174
2.5,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.693346116183136,7.041363504042701,-1.693346116183136,6.633083370939167,5.270311389221338,-0.41871110526633126,-0.2947223879908778,-0.1649545130205481,-0.2890758248497356,-3.796154856348066,-0.09105705749070125,0.004362507587980957,0.16786123987086032,0.031044550240486135,-3.4159245109638094,-0.0798811000151396,-0.4698276183311525,-0.7130987693435165,-0.39707127589583857,-2.5466874013481853,-1.6435820692302663,6.761559393906078,-1.6435820692302663,6.4385669721236045,4.322709865414376,-1.5483351213575105,6.591216231041283,-1.5483351213575105,6.33430792800433,3.9445858471441575,-1.5941276316302648,6.620191489170501,-1.5941276316302648,6.140581988595573,4.61003723875343,-0.7458129358278605,7.49736104764509,7.362711520950308,7.3094694996733285,4.676539946378105,-1.53002641256343,6.546789184487401,-1.53002641256343,6.382862923666531,3.717401379682185,-1.235700043532728,-1.370001135244319,-9.312515640583559,-1.3817783030206732,-4.554665721441538,1.9394294563626322,-6.184691855466555,1.9238326013116134,1.8321164322199985,-1.1811782220195761,-0.6902724302769996,-0.25731302300089354,-0.3117608070232696,-0.4073384670055007,-3.0915493981738864,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,-1.4034846114680306,-1.5768162143535918,-8.716367566752385,-1.8215498034444417,-2.9497027005994694,-1.4476778542192612,5.944639568559499,-1.4476778542192612,5.410303140908311,4.09472633968292,-0.8403044331164189,6.8739410845497035,6.8739410845497035,6.44509778574583,5.707064319407627,1.267590250094539,1.267590250094539,8.407141602493333,7.940015592066034,6.924881872231635,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,-0.7572915438559882,5.412633457586324,5.219988379643929,4.734561552473687,4.5365972143081175,-0.7823519130135459,5.660591582835182,5.124538682594973,4.8323579311016625,4.694382568100878,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,0.26691292356231955,0.26691292356231955,0.26691292356231955,4.436837925004632,1.8518754242834756,-1.5348008670761644,5.573723589702005,-1.5348008670761644,3.9887610889808487,4.781242339341427,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15
4.0,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.693346116183136,7.666403444139194,-1.693346116183136,7.464000819179707,5.6475750523293335,0.7137391907573183,0.7716201068378181,0.6709261072183454,0.7193527972208451,-4.112502412100697,0.6896299141048226,0.7180583224313399,0.6606300423822704,0.6896299141048226,-4.96142177707411,0.47954630859887937,0.22678023821891236,0.12340249837360373,0.2844455789301712,-2.6619769027136737,-1.6435820692302663,7.830123680389149,-1.6435820692302663,7.585236621265615,5.211444450781932,-1.5483351213575105,7.69483886211544,-1.5483351213575105,7.541777298306778,4.8731346582850525,-1.5941276316302648,7.6346910588656165,-1.5941276316302648,7.400225805228593,4.699761126533844,-0.7458129358278605,8.424112065614452,8.51157490686479,8.370531025409608,5.381553758795488,-1.53002641256343,7.6018305480453625,-1.53002641256343,7.506147199990055,4.712510869285882,-0.18065867997476648,-0.18065867997476648,-9.312515640583559,-0.20137997034885213,-5.52003439022298,2.9701262535855486,-6.184691855466555,2.9701262535855486,2.962513069475673,-3.8072481043848203,0.624424095379287,0.7225090950614765,0.5191809353519501,0.624424095379287,-3.204845603106758,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,-0.022880609253060236,-0.06531587557345686,-8.716367566752385,-0.1465119584214376,-3.1055740061199755,-1.4476778542192612,7.12596933327406,-1.4476778542192612,6.974386911953551,3.6163193062689363,-0.8403044331164189,7.853182524382906,7.924567157619672,7.683257522940593,5.780612680051151,1.267590250094539,1.267590250094539,9.49640894059042,9.452465593002824,6.997562174282002,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,-0.7572915438559882,6.850038769893622,6.635025878922772,6.617747887490936,4.1519995448844345,-0.7823519130135459,6.80261058770761,6.8249784007360645,6.475035929679105,5.350309099103889,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,0.26691292356231955,0.26691292356231955,0.26691292356231955,4.514840437005905,4.1543064533629055,-1.5348008670761644,5.857516555702595,-1.5348008670761644,4.48756694595229,4.960517049425347,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15
5.5,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.693346116183136,8.359221934621017,-1.693346116183136,8.207520691797612,4.914723662029431,1.6967661121536048,1.4607936025471082,1.7221514305735184,1.6312770305653455,-1.73505866101896,1.4394576592080783,1.3239804417881422,1.5931670746035311,1.456430737811792,-1.9530176332308296,1.1878912248253175,0.8767625307904787,1.1357157598124554,1.0730708228234596,-2.0874135129108167,-1.6435820692302663,8.488274891378527,-1.6435820692302663,8.323644189605726,5.823055785682106,-1.5483351213575105,8.467079931029177,-1.5483351213575105,8.354039993128515,4.794477298505667,-1.5941276316302648,8.404462798115064,-1.5941276316302648,8.246650291964789,4.9534884541794035,-0.7458129358278605,9.101244410263474,8.926612406143635,9.01739943098654,4.968628840177233,-1.53002641256343,8.363275118297134,-1.53002641256343,8.34649053400157,3.631500967607394,0.6033637382522141,0.5943749550249595,-9.312515640583559,0.5792680626347511,-4.806902012871931,3.6145897660553663,-6.184691855466555,3.708609675394008,3.652936077704849,-1.1960518937165956,1.2404649072858867,1.327649477720263,1.2961385049750453,1.288533347453877,-3.7478106925003445,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,0.8965009305386551,1.0829140547695364,-8.716367566752385,0.9256841261755913,-2.304683946729268,-1.4476778542192612,8.219433687855766,-1.4476778542192612,8.120278221196205,4.307209647944209,-0.8403044331164189,8.710442352266824,8.78905218696319,8.655550593770752,5.60975159837231,1.267590250094539,1.267590250094539,10.210104755433779,10.440017758740021,7.590757096785011,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,-0.7572915438559882,7.7465341941397625,7.622086823215273,7.609030670389828,4.355312174615762,-0.7823519130135459,7.4173204318228185,7.8578930232088,7.377519423764843,6.090537762183805,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,0.26691292356231955,0.26691292356231955,0.26691292356231955,6.124893918689891,5.723731637586871,-1.5348008670761644,6.604750485322629,-1.5348008670761644,5.883051647809733,5.090570397449155,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15
7.0,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.693346116183136,8.810479621812615,-1.693346116183136,8.600125532654998,6.178479420968367,1.7388301717201486,1.8233636819318164,1.6882040986501807,1.7512138961759809,-2.642052668213987,1.6272928585081576,1.5931670746035311,1.6046322610969856,1.608433831256842,-4.765263065684724,1.2869012306564835,1.2229381719245183,1.1600314203643265,1.2242199979003483,-3.2831937297464604,-1.6435820692302663,8.530095067073153,-1.6435820692302663,8.378785743798188,5.757044759008832,-1.5483351213575105,8.446018315501348,-1.5483351213575105,8.361557962412531,4.484541229550977,-1.5941276316302648,8.408687383976789,-1.5941276316302648,8.27623708795314,4.7276877439006,-0.7458129358278605,9.129168411825914,9.222853857367348,9.119920335023899,5.427859333887915,-1.53002641256343,8.39478609104235,-1.53002641256343,8.403664242388803,3.5320342433511644,0.6690516413194556,0.6474862914845219,-9.312515640583559,0.6196991113848265,-3.773106665602569,3.6576584879472525,-6.184691855466555,3.7445665531704178,3.690289492187219,-1.215637192356935,1.2778183217682564,1.362838906182563,1.3052120886005076,1.3157263103444434,-3.7323526541089977,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,0.9666270169292974,1.135381474663672,-8.716367566752385,0.9875360066922783,-2.3130927557594054,-1.4476778542192612,8.261405958331082,-1.4476778542192612,8.15965245953035,4.506330776312142,-0.8403044331164189,8.772564064174622,8.83741520852459,8.849693538303026,4.711011511311064,1.267590250094539,1.267590250094539,10.824096304766467,10.76344527698171,6.478096677984151,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,-0.7572915438559882,8.548770145572353,8.541916474531291,8.502451719834793,4.2462220895909955,-0.7823519130135459,8.203490023989794,8.750977819292288,8.217648086986454,7.041278917713337,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,0.26691292356231955,0.26691292356231955,0.26691292356231955,6.659230346341079,5.944313095737618,-1.5348008670761644,6.895651684589367,-1.5348008670761644,6.459552569782693,5.2223095876029,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15
8.5,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.693346116183136,8.842901099504992,-1.693346116183136,8.62970864415851,6.297404078725914,1.77566693990052,1.8657422842023683,1.7263392275369518,1.7904089589770793,-2.5514624359786016,1.612225410419216,1.619778804850851,1.6310352601939744,1.621033868036475,-5.629939270712891,1.316047576316,1.2382454247123669,1.1878912248253175,1.2483607688044251,-3.2271550499950683,-1.6435820692302663,8.5707370515705,-1.6435820692302663,8.419813012058242,5.8005041556027175,-1.5483351213575105,8.496058998000942,-1.5483351213575105,8.389774204861729,4.868406431472282,-1.5941276316302648,8.408687383976789,-1.5941276316302648,8.29309298383812,4.5189279174359305,-0.7458129358278605,9.156562178658165,9.573859185119133,9.272387242985365,6.9862205991065025,-1.53002641256343,8.416879861892967,-1.53002641256343,8.415417423814482,3.9132029352884237,0.6733262964197815,0.6733262964197815,-9.312515640583559,0.6460370748474524,-4.272106876779394,3.685672864116849,-6.184691855466555,3.7401206481392255,3.708609675394008,-1.957028245314274,1.3142289619579413,1.3844042560174967,1.287007493222917,1.3291329688955937,-3.5047253544313746,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,1.008146286367564,1.1995118120833876,-8.716367566752385,1.0451836656920936,-2.239633085637961,-1.4476778542192612,8.31719373651683,-1.4476778542192612,8.233560557558544,4.727653639966866,-0.8403044331164189,8.821473664655567,8.89947617665684,8.960595466803886,5.880584093495664,1.267590250094539,1.267590250094539,10.902401300266257,11.027478433316373,8.819582448266093,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,-0.7572915438559882,8.635025878922772,8.575863806454628,8.569137943266314,4.2248788900402205,-0.7823519130135459,8.380039415743358,9.142460590592234,8.67707970562375,7.076339036927254,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,0.26691292356231955,0.26691292356231955,0.26691292356231955,7.34372852061315,6.003765798372027,-1.5348008670761644,7.158686090423161,-1.5348008670761644,6.932804683006832,5.66936400330753,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15
10.0,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.693346116183136,8.822353722100907,-1.693346116183136,8.61613023765797,6.285873600841318,1.8036813160701166,1.8657422842023683,1.7429699020810725,1.805001860822169,-2.7496668498687455,1.6046322610969856,1.6160070509616427,1.619778804850851,1.6134870589831272,-5.903683168364136,1.2979002296057405,1.2267802382189124,1.176017124537026,1.2344338107623476,-3.3194044696154466,-1.6435820692302663,8.599591914242684,-1.6435820692302663,8.433233527820565,5.710232305444713,-1.5483351213575105,8.500151752634826,-1.5483351213575105,8.401491589401601,4.724509126422596,-1.5941276316302648,8.46656830005729,-1.5941276316302648,8.320257500525178,4.886687649659146,-0.7458129358278605,9.15203252017765,9.973575885114222,9.453859409008505,8.045037452681559,-1.53002641256343,8.447253510936486,-1.53002641256343,8.448684046542928,3.447798541200754,0.6860747891617696,0.698711614839695,-9.312515640583559,0.661898949221968,-4.083312333965294,3.726700132376904,-6.184691855466555,3.762214418989842,3.735660999948526,-2.1960518937165956,1.3365276290667158,1.4098642410084508,1.3097275697230006,1.3526636848735931,-3.4356356457146937,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,1.0385199354110828,1.2261469385868544,-8.716367566752385,1.071534992639046,-2.198280760475643,-1.4476778542192612,8.351603767302661,-1.4476778542192612,8.26656766344686,4.84091852862426,-0.8403044331164189,8.853182524382905,8.88931631043662,9.01144460829964,6.373646596886728,1.267590250094539,1.267590250094539,10.950584833776222,11.0652517759483,8.854370264934767,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,-0.7572915438559882,8.647849919280356,8.622086823215273,8.624251407328597,2.6399163893190654,-0.7823519130135459,8.467946504892787,9.278344018674009,8.78940073049,7.272247143259186,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,0.26691292356231955,0.26691292356231955,0.26691292356231955,7.821501775239957,5.7169689550510485,-1.5348008670761644,7.3630445889293465,-1.5348008670761644,7.249833978481356,6.06893511062608,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15
11.5,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.693346116183136,8.786434147845963,-1.693346116183136,8.585103342037346,6.222839313328354,1.7917417027585913,1.8695338633647425,1.747097787703749,1.8036813160701168,-2.7299297083362397,1.6160070509616427,1.619778804850851,1.6272928585081576,1.621033868036475,-6.35022556640588,1.2942432059976514,1.2496202145770239,1.168046413428446,1.2382454247123669,-3.2657479575441295,-1.6435820692302663,8.581625367713237,-1.6435820692302663,8.406266480220296,5.746046764821258,-1.5483351213575105,8.496058998000942,-1.5483351213575105,8.391244092957182,4.807498365424663,-1.5941276316302648,8.478674902913943,-1.5941276316302648,8.348386873708975,4.743740646050688,-0.7458129358278605,9.17453991958722,10.172304915203911,9.563663418013245,8.428404187719387,-1.53002641256343,8.46007755129407,-1.53002641256343,8.438640380631778,3.1693454334056677,0.7153903559863253,0.7028994118031284,-9.312515640583559,0.6719028182175788,-3.7852134816032246,3.71768325901947,-6.184691855466555,3.7489987994856784,3.7311875233692176,-2.749509495674852,1.332095382751455,1.375816760180773,1.362838906182563,1.3570332845013573,-4.652791401436387,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,1.0534702768770543,1.2349171482145864,-8.716367566752385,1.0861487983688374,-2.245385270259315,-1.4476778542192612,8.380458629974846,-1.4476778542192612,8.29041440540123,4.963109496249192,-0.8403044331164189,8.858400233653926,8.873941084549704,9.059052489806692,6.853384511789322,1.267590250094539,1.267590250094539,10.934701792169566,11.060380544395603,8.845532999222101,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,-0.7572915438559882,8.628570856785473,8.575863806454628,8.604652229879253,2.8425446285621954,-0.7823519130135459,8.622789550122798,9.387573088428766,8.93874727569364,7.278374373946611,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,0.26691292356231955,0.26691292356231955,0.26691292356231955,8.143429870127319,5.270426557009299,-1.5348008670761644,7.62759046168074,-1.5348008670761644,7.560596155716392,6.342212263813968,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15
13.0,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.693346116183136,8.761981104121425,-1.693346116183136,8.558136294437077,6.185778506137876,1.787739772201095,1.8504755275490576,1.7052776120091222,1.7823865377068884,-2.531225905707716,1.589325008309137,1.6008206471469666,1.6160070509616427,1.602092304383015,-5.149176344620209,1.2869012306564835,1.2306120998099395,1.1026439382068065,1.2087624031601505,-2.742428786998161,-1.6435820692302663,8.5487107452405,-1.6435820692302663,8.378785743798188,5.661122743150626,-1.5483351213575105,8.496058998000942,-1.5483351213575105,8.398571153098887,4.765317818899913,-1.5941276316302648,8.494660607086642,-1.5941276316302648,8.342510307372306,4.97107720956936,-0.7458129358278605,9.183445472809112,10.335004591780466,9.643280586076614,8.737967663602257,-1.53002641256343,8.447253510936486,-1.53002641256343,8.427075628998857,2.909765212242963,0.7112387127158579,0.7070750877743215,-9.312515640583559,0.6719028182175788,-3.7913439506867155,3.71768325901947,-6.184691855466555,3.708609675394008,3.7116405484433868,-4.392210605105976,1.3052120886005076,1.362838906182563,1.2592625027400128,1.3097275697230006,-3.4845593074137655,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,1.0584194928487878,1.2217417594668531,-8.716367566752385,1.0829140547695364,-2.3323788159504293,-1.4476778542192612,8.399379491872073,-1.4476778542192612,8.297155983280284,5.068603325281291,-0.8403044331164189,8.858400233653926,8.88420942000353,9.069588650653623,6.901430276062802,1.267590250094539,1.267590250094539,10.950584833776222,11.062006116444644,8.643858976449202,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,-0.7572915438559882,8.710314006227009,8.647849919280356,8.687723302012435,3.2890870266039354,-0.7823519130135459,8.813837843130864,9.460822070459404,9.078734992981847,7.152396814351244,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,0.26691292356231955,0.26691292356231955,0.26691292356231955,8.364945006522847,5.386712188186864,-1.5348008670761644,7.657491947394602,-1.5348008670761644,7.722586975616487,6.775187302282015,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15
14.5,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.7763568394002505e-15,-1.693346116183136,8.746484767798256,-1.693346116183136,8.53306607660565,6.142078808488249,1.7837267096944718,1.8543073891400847,1.7221514305735184,1.7877397722010953,-2.6577347536686524,1.5854726828135306,1.6008206471469666,1.5931670746035311,1.5931670746035316,-5.961421777074104,1.275817731527467,1.2571538872624313,1.0730708228234596,1.204871987209211,-2.5146498900782994,-1.6435820692302663,8.511236039821839,-1.6435820692302663,8.355008360515063,5.407118548434269,-1.5483351213575105,8.487838491195975,-1.5483351213575105,8.401491589401601,4.588708331459697,-1.5941276316302648,8.474650646355148,-1.5941276316302648,8.332168363150847,4.858471841351137,-0.7458129358278605,9.214188996240221,10.391818662407568,9.686728964560398,8.81629695352587,-1.53002641256343,8.451540869339585,-1.53002641256343,8.425623494964944,3.308833408257075,0.7359712334087773,0.7153903559863253,-9.312515640583559,0.6917048257346359,-3.883136590615851,3.7221987401419634,-6.184691855466555,3.7311875233692176,3.726700132376904,-4.5997293547453975,1.3097275697230006,1.362838906182563,1.24518731752829,1.306718819850662,-3.310339432138856,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,1.0731660782179742,1.2349171482145864,-8.716367566752385,1.0925966081668754,-2.263204100372084,-1.4476778542192612,8.413409051776132,-1.4476778542192612,8.298836466919202,5.099938231590405,-0.8403044331164189,8.853182524382905,8.924567157619672,9.083023052302774,6.890003503896494,1.267590250094539,1.267590250094539,10.992104103214489,11.089364232065106,8.509655538522274,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,-0.7572915438559882,8.810664531559478,8.78767288893325,8.79729730782165,1.885409565575138,-0.7823519130135459,8.791295274479776,9.52712444082756,9.09876204766155,7.361783744781916,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,0.26691292356231955,0.26691292356231955,0.26691292356231955,8.436837925004632,5.632996636394005,-1.5348008670761644,7.501372745477321,-1.5348008670761644,7.759819881815462,7.206331326062186,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15
