time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
1.25,-0.3846644401923376,-0.06273634530497496,-0.06273634530497496,-0.06273634530497496,-0.16227201885588993,-0.06273634530497496,-0.78564762096559,-0.4377243175452836,-0.15761639835254826,-0.6601167388817313,0.8423836016474517,-0.33818864399436865,-0.586597499380737,-0.10117067221049592,-0.10117067221049592,-0.2080858761270079,-0.32356309354694357,-0.44909397563080233,-0.21454573070870442,-0.08901484862484565,0.026462368795090008,-0.21454573070870442,-0.5040523479036896,-0.21454573070870442,-0.4660406563454451,-0.1181173529251387,-0.1181173529251387,0.07452772501725757,0.07452772501725757,-0.018581679374223725,-1.1267475639926277,-0.23366276790913965,-0.12674756399262765,0.23582251539208077,-0.23366276790913965,-0.12674756399262765,-0.9502334879907828,-0.07576437007464154,-0.3652709872696267,-0.21326789382457623,-0.21326789382457623,-0.07576437007464154,-0.7528093811981895,0.24719061880181048,0.38469414255174517,0.38469414255174517,0.24719061880181048,0.24719061880181048,-0.5622522925782016,-0.021683911215498952,-0.11479331560698025,-0.21432898915789522,0.06577893003484014,-0.021683911215498952,-0.9799633471088249,0.13551387031111073,0.13551387031111073,-0.1054942291926837,0.020036652891175066,0.13551387031111073,-0.5496891413100187,-0.18711906192531025,1.286812126407102,-0.18711906192531025,0.10238755526967491,-0.035115968480259774,-0.3482000375870653,0.2798311850259765,0.19236834377563738,0.36229334521794954,-0.0002767341667588852,-0.0002767341667588852,-0.5643173226230713,-0.3012829167892779,-0.07889049545283022,-0.07889049545283022,0.2836795839318782,0.11375458248956605,-0.22459785161275292,0.06490876558223224,0.06490876558223224,0.30591686508602667,0.190439647666091,0.41283206900253866,-0.717079327857931,0.09027559419967268,0.18981126775058765,0.4528456735843811,0.37038351339240805,0.28292067214206895,-0.7988318332775579,-0.08833845047254307,-0.2582634519148552,0.0636646429725074,-0.17080061066451613,1.3564463922003531,-0.6678884104531306,0.06907718371307592,-0.030458489837839053,-0.030458489837839053,-0.030458489837839053,-0.030458489837839053,-0.31606679468197196,0.18643354584721106,0.18643354584721106,0.18643354584721106,0.09897070459687196,0.4208987994842346,-0.47267875505204326,0.07480904025045021,-0.0031934717508228516,0.07480904025045021,0.07480904025045021,0.07480904025045021,-0.7348943153697087,-0.056822410257071354,-0.3198568160908648,0.05865480716286431,-0.24946748819946674,0.8817770450787856
2.0,-0.2691872227724019,0.11783590033684543,0.11783590033684543,0.2002980605288185,0.030373059086506338,0.2002980605288185,-0.4377243175452836,0.2784827164541257,0.2784827164541257,0.002848273840697857,0.884203777342079,0.14723818317587334,-0.2080858761270079,0.6150363617889134,0.48379182851066105,0.17893724698223945,0.2613994071742125,0.17893724698223945,0.026462368795090008,0.32602265065399827,0.41348549190433737,0.133377572711602,-0.08901484862484565,0.133377572711602,-0.2250325568416507,0.07452772501725757,0.07452772501725757,0.16199056626759667,0.24445272645956972,0.16199056626759667,-0.6121743911628688,0.31382502739335383,0.31382502739335383,0.709753703724493,0.23582251539208077,0.31382502739335383,-0.5351959887119389,0.46480401128806115,0.2721589333456649,0.16524372942915289,0.16524372942915289,0.04976651200921722,-1.0747374760855521,0.09518752535676,0.09518752535676,0.09518752535676,0.09518752535676,0.24719061880181048,-0.21432898915789522,0.22624360222808626,0.22624360222808626,0.06577893003484014,0.3002441836718637,0.22624360222808626,-0.7575709257723773,0.24242907422762272,0.3419647477785377,0.13551387031111073,0.13551387031111073,0.24242907422762272,-0.5496891413100187,-0.5496891413100187,1.2279184373535337,-0.3570440633676224,-0.18711906192531025,-0.18711906192531025,-0.3482000375870653,0.09925893938415609,-0.0002767341667588852,0.19236834377563738,-0.0002767341667588852,-0.0002767341667588852,-0.3012829167892779,-0.07889049545283022,0.20121742373990514,0.02064517809808475,0.20121742373990514,0.11375458248956605,-0.39452285305506507,-0.07259475816770244,-0.07259475816770244,-0.07259475816770244,-0.07259475816770244,0.190439647666091,2.064280385666729,-0.3951512329705684,-0.01663960971683931,0.37038351339240805,0.7423522907793663,0.18981126775058765,-0.7988318332775579,-0.08833845047254307,-0.2582634519148552,0.0636646429725074,-0.17080061066451613,1.3855927378598691,-0.5158853170080802,0.2496494293548963,0.16218658810455722,0.16218658810455722,0.16218658810455722,0.06907718371307592,-0.5791012005157654,-0.2005895772620363,0.005861300205390663,0.09897070459687196,0.005861300205390663,0.18643354584721106,-0.173118473193135,0.07480904025045021,-0.0031934717508228516,0.07480904025045021,0.07480904025045021,-0.0856556319427959,-0.6417849109782274,0.0020712787964969337,0.0020712787964969337,-0.056822410257071354,-0.3198568160908648,-0.18235329234093012
2.75,0.2002980605288185,0.48980467772380365,0.48980467772380365,0.7852605612499746,0.6742292488612307,0.937263654695025,0.21435237903440996,0.799314879755566,1.0028482738406979,0.799314879755566,1.3398832611182687,0.9248457618394248,0.5509060243691977,1.1358685250903537,0.9983650013404191,0.8463619078953686,0.8988293277895041,0.7919141238729921,0.41348549190433737,0.9698788404287226,1.133377572711602,1.02646236879509,0.718340073432759,0.8495846067110113,0.07452772501725757,0.24445272645956972,0.3964558199046202,0.7749674431583493,0.7183839147919819,0.5339593436545549,0.23582251539208077,1.110291633308222,1.1533603552001077,1.1533603552001077,0.709753703724493,0.9727881095582873,0.2721589333456649,1.2721589333456649,1.1086602010627855,0.8571214340668218,0.9242356299253585,0.9242356299253585,-1.0747374760855521,0.24719061880181048,0.24719061880181048,0.09518752535676,0.24719061880181048,0.5102250246356039,-0.021683911215498952,0.37063351156326174,0.43774770742179836,0.43774770742179836,0.6221722785592254,0.5018780448415141,-0.39500084638766886,1.020036652891175,1.0789303419447434,0.7570022470573816,0.8273915749487797,0.8273915749487797,-0.7720815626464663,-0.18711906192531025,1.2279184373535337,-0.5496891413100187,-0.18711906192531025,-0.18711906192531025,-0.485703561337,-0.0002767341667588852,-0.0002767341667588852,0.09925893938415609,-0.22266915550320654,-0.22266915550320654,-0.07889049545283022,0.20121742373990514,0.5731862011268634,0.20121742373990514,0.4356826773769287,0.2836795839318782,-0.5871679309974613,-0.22459785161275292,0.41283206900253866,-0.22459785161275292,-0.22459785161275292,0.06490876558223224,1.806482628199082,-0.25764770922063374,-0.13211682713677497,0.28292067214206895,0.6752380949208296,0.18981126775058765,-0.7988318332775579,-0.08833845047254307,-0.2582634519148552,0.0636646429725074,-0.17080061066451613,1.0636646429725074,-0.13737369375435105,0.48411468299191984,0.41011410154814243,0.48411468299191984,0.41011410154814243,0.33211158954686937,-0.7311042939608159,-0.4415976767658307,-0.2005895772620363,0.005861300205390663,-0.09367437334552431,0.09897070459687196,0.14880962169422762,0.07480904025045021,-0.0031934717508228516,0.07480904025045021,0.07480904025045021,-0.0856556319427959,-0.6417849109782274,0.0020712787964969337,-0.11822295492121437,-0.056822410257071354,-0.3198568160908648,-0.18235329234093012
3.5,0.6153355598076624,0.7852605612499746,0.8377279811441101,1.352301153973869,1.2783005725300916,1.5539350151435194,0.7549207603971126,0.9248457618394248,1.5098082625605809,1.732200683897029,2.076848855284475,1.8423836016474522,0.9494554008594722,1.4490264103499841,1.376876624594149,1.5177391604339983,1.646063257409538,1.7061842498471087,0.8495846067110113,1.1840036457815701,1.647950745541361,1.7522874053560962,1.611424869516247,1.647950745541361,0.5339593436545549,0.6594902257384136,0.7749674431583493,1.2839810906462068,1.2444527264595697,1.2444527264595697,0.8207850161132368,1.5577506102794434,1.6204863656274062,1.9238785090773405,1.3512997328120173,1.709753703724493,1.1086602010627855,1.7127315247316464,1.7127315247316464,1.5522668525384002,1.419000321674936,1.4648040112880611,-0.7528093811981895,0.7326174459720516,0.6257022420555396,0.38469414255174517,0.8321531195229666,1.09518752535676,0.37063351156326174,0.6221722785592254,0.7856710108421048,0.978316088784501,1.1075991057294674,1.0227102081429544,0.435074152170019,1.4794682715284724,1.6830016656136042,1.1899616543334872,1.1899616543334872,1.389270462556894,-0.7720815626464663,0.34339565477346934,1.3978434387958458,-0.18711906192531025,0.22791843735353368,0.22791843735353368,-0.485703561337,-0.0002767341667588852,-0.0002767341667588852,-0.0002767341667588852,-0.3482000375870653,-0.22266915550320654,0.4356826773769287,0.6373165385465791,0.9211095045471698,0.6373165385465791,0.6987170832107221,0.6987170832107221,-0.809560352333909,-0.22459785161275292,0.9274052418322976,-0.22459785161275292,-0.22459785161275292,0.06490876558223224,-0.13211682713677497,-0.5471543264156189,-0.25764770922063374,0.18981126775058765,0.6048487670294316,0.09027559419967268,-0.7988318332775579,-0.08833845047254307,-0.2582634519148552,0.0636646429725074,-0.17080061066451613,0.0636646429725074,0.2496494293548963,0.862626306245649,0.7471490888257133,0.7471490888257133,0.7471490888257133,0.6857485441615703,-0.7311042939608159,-0.4415976767658307,-0.31606679468197196,-0.09367437334552431,-0.2005895772620363,0.005861300205390663,-0.3657635511355313,0.07480904025045021,-0.0031934717508228516,0.07480904025045021,0.07480904025045021,-0.0856556319427959,-0.6417849109782274,0.0020712787964969337,-0.056822410257071354,-0.056822410257071354,-0.24946748819946674,0.44567793027211167
4.25,0.937263654695025,1.1178359003368454,1.2783005725300916,2.117835900336846,1.9845693694733813,2.370223061971131,1.4273461023686078,1.398776950171837,2.147238183175873,2.1978642562458406,2.294079571505144,2.482841214960312,1.5833275020615751,1.646063257409538,1.9494554008594722,2.30092777136085,2.449026410349984,2.5509060243691977,1.0809101528174665,1.2802189610408732,1.683574655272082,2.4959476520963104,2.3033025741539146,2.5158472095340154,0.9325087201448294,1.1619905662675967,1.2839810906462068,1.8294152271807258,1.8818826470748613,1.9814183206257763,1.3878256088371312,1.709753703724493,2.110291633308222,1.9966348515126544,1.89878752811451,2.7097537037244934,1.419000321674936,2.0497665120092172,2.1372293532595563,2.0193928629656988,1.891068765990159,2.165243729429153,-0.2673825540279484,1.3175799466932085,1.09518752535676,1.012725365164787,1.448824479971461,1.7832435190420197,0.8362970839120729,0.978316088784501,1.5632785895056571,1.4377477074217984,1.501878044841514,1.4701691851141758,0.8945057708073163,2.293055147297591,1.861338906872117,1.522536993420358,1.435074152170019,1.6445275177989682,-0.5496891413100187,0.8908834500759628,1.6429559366323776,0.34339565477346934,0.8908834500759628,0.8128809380746898,-0.485703561337,-0.10719193808327088,-0.10719193808327088,-0.10719193808327088,-0.485703561337,-0.3482000375870653,1.0206451780980847,1.113754582489566,1.4713065871076498,1.0206451780980847,1.113754582489566,1.1581487018480194,-0.07259475816770244,-0.07259475816770244,1.3059168650860267,-0.07259475816770244,-0.22459785161275292,0.190439647666091,-1.132116827136775,-0.5471543264156189,-0.25764770922063374,0.09027559419967268,0.5308481855856542,0.09027559419967268,-0.7988318332775579,-0.08833845047254307,-0.2582634519148552,-0.010335938471270012,-0.17080061066451613,0.0636646429725074,0.5545040108833179,1.2065807074630106,1.1621865881045572,1.069077183713076,1.069077183713076,1.020167583232129,-0.901029295403128,-0.4415976767658307,-0.31606679468197196,0.005861300205390663,-0.2005895772620363,0.005861300205390663,-0.0856556319427959,0.07480904025045021,-0.0031934717508228516,0.07480904025045021,-0.0031934717508228516,-0.0856556319427959,-0.6417849109782274,0.0020712787964969337,-0.11822295492121437,-0.056822410257071354,-0.24946748819946674,-0.18235329234093012
5.0,1.584961910764144,1.315775277948755,1.6153355598076624,2.7582935136497055,2.6153355598076624,2.972887564425746,1.799314879755566,1.4828412149603114,2.6974352657363525,2.6737839976717073,2.649738523705056,2.799314879755566,1.998365001340419,2.0914744057319004,2.1999988625100695,2.8329413921330473,2.8329413921330473,3.0801590925040663,1.4553056675989646,1.4959476520963104,1.8806115023316359,2.9553792707336077,3.0264623687950905,3.15891266481874,1.5339593436545549,1.5980896810742706,1.8024481795804563,2.466845147796018,2.4143777279018823,2.550261155983655,1.5894594700067817,1.680607358064977,1.9727881095582873,2.387825608837131,2.1744219707279377,2.5894594700067812,1.7867321061754238,2.19272446585126,2.5522668525384007,2.322785006415633,2.464804011288061,2.5733284680662303,0.38469414255174517,1.510225024635604,1.5691187136891722,1.5691187136891722,2.012725365164787,2.448824479971461,1.6507414307559962,1.8852066843930197,1.9555960122844174,2.128063208289183,2.0657789300348406,2.148241090226813,1.522536993420358,2.2679641663347603,2.020036652891175,1.6445275177989682,1.8945057708073163,1.7926261567881028,-0.18711906192531025,1.3433956547734693,1.9283581554946263,0.8908834500759628,1.3433956547734693,1.3433956547734693,-0.485703561337,-0.22266915550320654,-0.10719193808327088,-0.22266915550320654,-0.6377066547820505,-0.3482000375870653,1.5060720052683267,1.6056076788192408,1.971735577617138,1.7576107722642904,1.7576107722642904,1.8416750370527648,-0.809560352333909,0.06490876558223224,1.605477146944935,0.190439647666091,-0.22459785161275292,1.775402148387247,-1.3951512329705684,-0.717079327857931,-0.3951512329705684,-0.01663960971683931,0.37038351339240805,-0.01663960971683931,-0.7988318332775579,-0.17080061066451613,-0.2582634519148552,-0.08833845047254307,-0.2582634519148552,0.7861306674435982,0.9170740902680254,1.519738592722641,1.519738592722641,1.3716399537335064,1.3716399537335064,1.4101141015481424,-0.901029295403128,-0.5791012005157654,-0.31606679468197196,-0.09367437334552431,-0.4415976767658307,-0.09367437334552431,-0.3657635511355313,0.07480904025045021,-0.0031934717508228516,-0.0031934717508228516,-0.0856556319427959,-0.173118473193135,-0.6417849109782274,0.0020712787964969337,-0.056822410257071354,-0.11822295492121437,-0.3938573975346422,-0.24946748819946674
5.75,1.9845693694733813,1.7027984010580015,2.096462249544279,3.0416003145097603,3.210282149101441,3.674229248861231,2.147238183175873,1.6856580979599984,2.4273461023686083,3.60666980181317,2.924845761839425,3.206131872229441,2.3952551539090035,2.4134025006192625,2.567207836698298,3.271383495746835,3.348862248424552,3.4043573610162556,1.683574655272082,1.7854542692912956,2.232913246262517,3.7097269431280506,3.5644273899790773,3.5739501640975835,1.9571707743790983,1.9571707743790983,2.0052650625801434,2.981418320625776,3.028724035404133,3.1298101605184474,1.7663372320908604,1.6204863656274062,2.4409369452966936,2.351299732812017,2.2753508795787183,2.911387564894144,2.19272446585126,2.347447060649902,2.5733284680662303,2.7127315247316464,2.7127315247316464,2.822356015906145,0.9252625239144479,2.054545540859414,2.012725365164787,2.2471906188018105,2.8559998614773336,3.210664742776696,1.9090534263473868,2.335868093402585,2.335868093402585,2.4861107289831974,2.578228930971629,2.5174748998925325,1.8273915749487797,2.293055147297591,1.9896630038476566,2.0789303419447434,2.0497839962852273,1.9896630038476566,0.34339565477346934,1.8524093022613268,2.3433956547734693,1.3433956547734693,1.772238953577344,1.8128809380746898,-0.485703561337,-0.3482000375870653,-0.22266915550320654,-0.3482000375870653,-0.6377066547820505,-0.485703561337,2.1798437729473386,2.0910345059894824,2.5731862011268634,2.417535330666669,2.2012174237399056,2.1798437729473386,-0.5871679309974613,0.5123677425534536,1.6498712663033883,0.692939988195274,0.30591686508602667,0.9977945697236956,-1.3951512329705684,-0.9097244058003273,-0.3951512329705684,-0.01663960971683931,0.4528456735843811,-0.13211682713677497,-0.7988318332775579,-0.08833845047254307,-0.2582634519148552,-0.010335938471270012,-0.2582634519148552,0.0636646429725074,1.2496494293548963,1.862626306245649,1.890107042667756,1.7768964322197656,1.7471490888257133,1.7471490888257133,-0.901029295403128,-0.5791012005157654,-0.31606679468197196,-0.2005895772620363,-0.31606679468197196,-0.2005895772620363,-0.0031934717508228516,0.07480904025045021,0.07480904025045021,-0.0031934717508228516,-0.0856556319427959,-0.173118473193135,-0.6417849109782274,0.0020712787964969337,0.0020712787964969337,-0.11822295492121437,-0.3198568160908648,-0.24946748819946674
6.5,2.2201976179665235,2.2783005725300916,2.688584541838301,3.379101213317584,3.4566378137886042,3.8758631100308816,2.2306541913635103,1.777288573425567,2.6375638097589538,2.9740892808592743,3.0858376385117294,3.4414212875803307,2.3582609464268014,2.567207836698298,2.661330014062848,3.583327502061575,3.5177391604339983,3.5177391604339983,1.9109851513751543,2.133377572711602,2.7354135867917,4.337249906077252,3.8882650748750707,4.152571137944913,2.4143777279018823,2.3413142657121586,2.4320797296353414,3.1298101605184474,3.1298101605184474,3.423255879248335,1.6508600146709247,1.7938179685129674,1.9727881095582873,2.766337232090861,2.5416309449161663,3.458214936728529,2.2196915134515294,2.5091981306465145,2.4871718243165155,2.9242356299253585,2.9883659673450738,3.206270997689208,1.510225024635604,2.4171156202441226,2.3175799466932085,2.8559998614773336,3.4171156202441226,3.9805449594156377,2.2637183076467493,2.532904940462138,2.8238061397288763,2.6925616064506235,2.9090534263473873,2.664816615967719,1.8945057708073163,2.1629946067332178,1.958636108227032,2.1355138703111107,2.1629946067332178,2.107499494141514,0.7304187778827167,2.3708763911955764,2.772238953577344,1.7304187778827167,2.286812126407102,2.2279184373535337,-0.6377066547820505,-0.485703561337,-0.3482000375870653,-0.22266915550320654,-0.485703561337,-0.485703561337,2.556698078338294,2.908170448839672,2.8819389072664925,2.6215492226882624,2.540019337191664,2.6529133935975975,-0.5871679309974613,0.9274052418322976,1.8908793658071836,1.129039103001948,0.692939988195274,1.190439647666091,-1.717079327857931,-0.9097244058003273,-0.5471543264156189,-0.01663960971683931,0.806482628199082,-0.13211682713677497,-0.7988318332775579,-0.17080061066451613,-0.3513728563063365,0.0636646429725074,-0.2582634519148552,0.0636646429725074,1.5884513428066551,2.1394665116044735,2.1394665116044735,1.8346119300760524,1.9170740902680254,1.9170740902680254,-1.0936743733455243,-0.5791012005157654,0.7428268943715963,-0.2005895772620363,-0.4415976767658307,0.09897070459687196,-0.3657635511355313,0.07480904025045021,-0.0031934717508228516,-0.0031934717508228516,-0.0031934717508228516,-0.0856556319427959,-0.6417849109782274,-0.056822410257071354,0.8817770450787856,-0.056822410257071354,-0.3198568160908648,-0.18235329234093012
7.25,2.3523011539738685,2.3157752779487546,2.5695318701945378,3.666997679630155,3.688584541838301,3.9372636546950246,2.5878107745618544,1.9447453192771298,2.5493366267472184,3.1212429746429287,3.2863022209134245,3.8317363574479435,2.583327502061575,2.7919141238729925,2.763899747703396,3.542685517564229,3.6071742440159427,3.756810322917077,2.232913246262517,2.4553056675989646,2.8651814617620297,4.726902086936183,4.359445652191448,4.564427389979077,2.5174712208659855,2.4143777279018823,2.5663808213469324,3.423255879248335,3.5174712208659855,3.8947066874324454,1.9238785090773405,1.9727881095582873,2.088265326978223,2.695254134029378,2.6050563250578,3.449601806423821,2.464804011288061,2.322785006415633,2.322785006415633,2.9725986514867575,3.1652437294291533,3.2329883360649876,1.9696566432729012,2.510225024635604,2.6531829784776466,3.4171156202441226,3.925262523914448,4.300301955261373,3.033598524285691,2.798495051199689,3.353355520131426,3.055131685835332,3.011739090321951,3.207134779280382,1.861338906872117,2.1629946067332178,2.107499494141514,2.1629946067332178,2.2424290742276227,2.293055147297591,1.4503108586899813,2.3433956547734693,2.687350055990831,2.2279184373535337,2.257665780747586,2.475845950797119,-0.8076316562243626,-0.485703561337,-0.3482000375870653,-0.3482000375870653,-0.6377066547820505,-0.3482000375870653,2.713667424676694,2.8819389072664925,2.9592446334339413,2.8141943006306582,2.8686420846530343,2.8951142960142255,-0.22459785161275292,1.190439647666091,1.9977945697236956,1.3603646491084032,1.0649087655822322,1.4634581420725068,0.28292067214206895,-0.9097244058003273,-0.5471543264156189,-0.01663960971683931,0.37038351339240805,-0.13211682713677497,-0.7988318332775579,-0.17080061066451613,-0.3513728563063365,-0.010335938471270012,-0.2582634519148552,0.6959328584720197,1.6857485441615703,2.162186588104557,2.3321115895468694,2.1394665116044735,2.519738592722641,2.2282757785623297,-1.0936743733455243,-0.5791012005157654,-0.31606679468197196,-0.2005895772620363,-0.4415976767658307,-0.2005895772620363,-0.3657635511355313,0.07480904025045021,-0.0031934717508228516,-0.0031934717508228516,-0.0031934717508228516,-0.173118473193135,-0.7348943153697087,0.0020712787964969337,0.8176467076590699,-0.056822410257071354,-0.3198568160908648,-0.11822295492121437
8.0,2.4566378137886042,2.4566378137886042,2.7446185767526288,3.7785659086759664,3.8883540542140786,4.069292048378808,2.4963877467982596,2.147238183175873,2.884203777342079,3.6314377069621124,3.489630380622951,3.6737839976717073,2.7779749329151184,2.749685888483695,2.805719923398023,3.691387247919028,3.691387247919028,3.7849613632312256,2.4553056675989646,2.5928091913488993,3.067489637055145,4.9444081529126045,4.439764816703187,4.789547023925179,2.993390962291852,2.703884345096867,3.1513433220680884,3.574373612100463,3.746953066988753,3.975394532998006,1.9966348515126544,2.195180530894735,2.3696782621268717,3.0316817986118556,2.8603133802998744,4.031681798611856,2.4871718243165155,2.37169460689658,2.419000321674936,3.1372293532595568,3.2196915134515294,3.3955413488509474,2.448824479971461,2.8321531195229666,3.033786980692617,3.891046808576535,4.210664742776697,4.539972368029656,3.8971793260590957,3.404580843486599,3.972669525643359,3.1178674411832943,3.318166091669126,3.335868093402585,1.861338906872117,2.365811489732905,2.293055147297591,2.3419647477785377,2.4574419651984734,2.5225369934203585,2.0352733594111383,2.3153812786038728,2.6429559366323776,2.102387555269675,2.4243156501570375,2.70904512709015,-0.8076316562243626,-0.6377066547820505,-0.3482000375870653,-0.3482000375870653,-0.6377066547820505,-0.3482000375870653,2.9592446334339413,3.0444919200524523,3.102439269261732,2.933933544904754,3.0910345059894824,3.147177584027016,0.06490876558223224,1.0649087655822322,2.031741901647033,1.4128320690025387,1.4634581420725068,1.5123677425534536,0.37038351339240805,-1.132116827136775,-0.717079327857931,-0.13211682713677497,0.37038351339240805,-0.13211682713677497,-0.7988318332775579,-0.17080061066451613,-0.3513728563063365,-0.08833845047254307,-0.2582634519148552,0.0636646429725074,2.069077183713076,2.4659673362816603,2.605130083953285,2.4841146829919194,2.9435463016292167,2.537226019451482,-1.316066794681972,-0.5791012005157654,-0.2005895772620363,-0.2005895772620363,-0.4415976767658307,-0.2005895772620363,-0.3657635511355313,0.07480904025045021,-0.0031934717508228516,0.07480904025045021,-0.0031934717508228516,-0.173118473193135,-0.6417849109782274,-0.056822410257071354,1.2408581383836133,-0.056822410257071354,-0.3198568160908648,-0.18235329234093012
