,ph,mMacid,E[f(1.25)],E[f(2.00)],E[f(2.75)],E[f(3.50)],E[f(4.25)],E[f(5.00)],E[f(5.75)],E[f(6.50)],E[f(7.25)],E[f(8.00)],E[f(8.75)],E[f(9.50)],E[f(10.25)],E[f(11.00)],E[f(11.75)],E[f(12.50)],E[f(13.25)],E[f(14.00)],E[f(14.75)],E[f(15.50)],E[f(16.25)],E[f(17.00)],E[f(17.75)],E[f(18.50)],E[f(19.25)],E[f(20.00)],E[f(20.75)],E[f(21.50)],E[f(22.25)],E[f(23.00)],E[f(23.75)],std[f(1.25)],std[f(2.00)],std[f(2.75)],std[f(3.50)],std[f(4.25)],std[f(5.00)],std[f(5.75)],std[f(6.50)],std[f(7.25)],std[f(8.00)],std[f(8.75)],std[f(9.50)],std[f(10.25)],std[f(11.00)],std[f(11.75)],std[f(12.50)],std[f(13.25)],std[f(14.00)],std[f(14.75)],std[f(15.50)],std[f(16.25)],std[f(17.00)],std[f(17.75)],std[f(18.50)],std[f(19.25)],std[f(20.00)],std[f(20.75)],std[f(21.50)],std[f(22.25)],std[f(23.00)],std[f(23.75)]
0,7.0,0.0,0.657378223136,0.87313662886,1.01874704449,1.07839125285,1.05025103723,0.947445979042,0.795218918419,0.624875976191,0.466135538146,0.340231465378,0.255911405047,0.20947168366,0.188477826758,0.177541399795,0.163923278375,0.141084588842,0.109326079401,0.0738781331425,0.0416550413632,0.0181639832964,0.00564832261069,0.00287850681404,0.00627879726965,0.01166665579,0.0158148336339,0.0172690143773,0.016263610157,0.0139354470027,0.0112619315,0.00820840076185,0.0034185861508,0.0999144234065,0.0825426067255,0.070380168196,0.0576822190078,0.042337075626,0.026944404378,0.0241041111908,0.036327217741,0.0471199804915,0.0499436748048,0.0453092848524,0.0377126935846,0.0318152924121,0.0280138573842,0.0241082386728,0.0205691498031,0.0200394509012,0.0220231236163,0.0237063847134,0.0242801611618,0.0246889923315,0.0254966090359,0.0260298304626,0.0255061520639,0.0241404396293,0.0231864671605,0.0238140740249,0.0258928478201,0.029996168742,0.0415536420985,0.0675317008749
1,7.0,5.0,0.731050343222,0.938990106837,1.07032867517,1.11007058015,1.05819053621,0.930359167342,0.754717152748,0.565269879268,0.39370374789,0.262110243167,0.178877831673,0.138923142387,0.127836209176,0.128164812057,0.125442491423,0.111992416124,0.0876055725138,0.0574972589559,0.0288361432056,0.00743488081574,-0.00424256600991,-0.00731324799588,-0.00529823533454,-0.00229849270856,-0.00135946201471,-0.00363178353516,-0.00846260851296,-0.0142360455573,-0.0195063584441,-0.0239279985268,-0.0286373229654,0.0843593688943,0.0542337812045,0.0368588627783,0.030789143441,0.0290466447898,0.025696456207,0.0219941561527,0.0227215853553,0.0258222589949,0.0260465077336,0.0233894271707,0.0222783276907,0.0241705576223,0.0251079485501,0.0231146831417,0.0204640959621,0.0203950744988,0.0220584909454,0.0227071510209,0.02182866467,0.020803129937,0.0207678445484,0.0213367798967,0.0216781491045,0.0218201642909,0.0225651052779,0.024415890083,0.0271044659965,0.0317409435031,0.0440845669885,0.0709077652935
2,7.0,10.0,0.783588037523,0.979107402133,1.09652939636,1.12261351558,1.05889691085,0.922148980093,0.740980081053,0.549234803327,0.377960585719,0.248379535475,0.168030960142,0.131172435875,0.122991397825,0.125852193632,0.125253481442,0.113531193835,0.0904713111662,0.0612371451374,0.0329231402727,0.0112866496763,-0.00120848683684,-0.00562070508536,-0.00534266496589,-0.00428669066962,-0.00525797938404,-0.00913079721646,-0.0150015772201,-0.0210935095749,-0.0259423862779,-0.0293442936394,-0.0326863935013,0.116666411467,0.0824971121449,0.055949596563,0.0380903508562,0.0294155538127,0.0263424322019,0.0262135430085,0.029029152907,0.0319602736981,0.0315526502248,0.028059014364,0.025187999095,0.0249501899679,0.024694660362,0.0226391714736,0.0208202924198,0.0217095781216,0.0237917189909,0.0244864986473,0.0234565795256,0.022024983774,0.0213833365504,0.0214868033401,0.0216818563872,0.0218660464633,0.0226742492769,0.0245899492322,0.0275047021351,0.0326668238269,0.0454478743922,0.0721520169455
3,7.0,20.0,0.724562333511,0.9264313337,1.05340003733,1.09127603563,1.04028163054,0.915683306266,0.744651811804,0.55992212525,0.391956545523,0.261997825607,0.178164061556,0.135702013765,0.120990739102,0.117569585427,0.111895012059,0.0969275948753,0.0727026815183,0.0443005565331,0.0184772169583,0.000487709290248,-0.00777504828205,-0.00792660384975,-0.00385750958672,0.00010802894467,0.000850929831827,-0.00269963818563,-0.00967337709561,-0.0181290030612,-0.0262427406794,-0.0332976667464,-0.040108883125,0.0835783010592,0.0512738331597,0.0330541732666,0.0290355214394,0.0296300321824,0.027066193566,0.0226983826133,0.0223560685579,0.0251501202779,0.0252803373974,0.0222224668683,0.0209265796727,0.0236499325177,0.0258531267804,0.024783965378,0.0219297826491,0.0204161921915,0.0209080449083,0.0215449058212,0.0215280924734,0.0215768917896,0.0222289305366,0.0230795505534,0.023604697415,0.0238618933494,0.0243301682342,0.0254193535717,0.027402641897,0.0319463297928,0.0446104656159,0.0715024319276
4,6.5,0.0,0.517011167027,0.755875131451,0.934812045542,1.02860663071,1.02682423993,0.937851615071,0.787608508606,0.612657354466,0.449754800608,0.32555534499,0.250276609215,0.217537610617,0.209927899663,0.207522031456,0.195616941764,0.168784176768,0.130354087808,0.0885317385807,0.0515455452088,0.024127625858,0.00648877392832,-0.00439610381577,-0.0123745171267,-0.0199337089185,-0.0271896916801,-0.0322636581018,-0.0326081446902,-0.0265680730812,-0.0144955175919,0.000948817438336,0.0153337210977,0.0932706934958,0.0636230377067,0.0471839887014,0.0390262125585,0.0343167015806,0.030208352706,0.0281628092675,0.0304898978166,0.0333608093035,0.0320484458898,0.0274553363128,0.0254715020016,0.0277579693073,0.0290480468716,0.0273646972378,0.0256034171108,0.0260044210758,0.0266800507864,0.0260010485569,0.0250898523995,0.0253126221443,0.0260838710505,0.0264168226336,0.0264476668072,0.0269045401416,0.0283978124858,0.0311228203467,0.0347258864157,0.0406469279709,0.0559451392139,0.087912176155
5,6.5,5.0,0.77434110504,0.979859135844,1.11604954079,1.15989723798,1.10417579701,0.961188699643,0.760993323606,0.543894415941,0.349408652278,0.20555568094,0.12240577246,0.0921173584031,0.0949626419866,0.108388776011,0.115235752037,0.108100149437,0.0889226453059,0.0650258218197,0.0440882396464,0.0304466141872,0.0239640485764,0.0213064505425,0.0184084167294,0.0127375086493,0.00436005832183,-0.00443004704273,-0.0104723182787,-0.0113768208016,-0.00673230995018,0.00148870629738,0.00938618915505,0.103304214358,0.0658951725595,0.0442062293656,0.0354002904409,0.0329207650952,0.0304316250941,0.0274000005113,0.0271552445309,0.0290342529692,0.0290068359981,0.0269541400347,0.0263584153417,0.0275970071546,0.0274944249405,0.0257340584388,0.0252852571333,0.0267772853986,0.0274840013833,0.0264786985667,0.0256130880243,0.0261700709781,0.0270654644058,0.0273024345574,0.0273805387424,0.0281450070414,0.0297419357479,0.0318810471941,0.0347765753408,0.0420251276663,0.0622586107947,0.100815610771
6,6.5,10.0,0.949670044502,1.12651390647,1.23004229397,1.23994252223,1.15158789504,0.979446437654,0.755064333568,0.51948892549,0.31232822307,0.16123290097,0.0756610908041,0.0470791550462,0.0550496017159,0.076295187942,0.0928813759792,0.0965487684447,0.088296567656,0.0744707005572,0.0618295563198,0.0539480194915,0.0501704671227,0.0469201886154,0.0401912401515,0.0277934032664,0.0103851290268,-0.00894885071907,-0.0261699747279,-0.0380413515981,-0.0434425810458,-0.0438398956381,-0.0428282909514,0.102723180729,0.0676031499082,0.0463319196465,0.0362951211178,0.033539181346,0.0319772849662,0.0295097966878,0.0285361082476,0.0292572160577,0.0285911626151,0.0263775668203,0.0258472897,0.0272097815475,0.027252897728,0.0255768735379,0.0249798146451,0.0261964280309,0.0267729120361,0.0258941760205,0.0253166339382,0.0260297986248,0.026858226088,0.0269972448843,0.027011893581,0.0276028721743,0.0289738966671,0.0312246905953,0.034864204561,0.0431506698061,0.0636288195056,0.10140581133
7,6.5,20.0,0.789949858285,1.0040734853,1.14817447605,1.19931053812,1.14997007407,1.01176506365,0.813764519839,0.595258135299,0.395052562829,0.241053119885,0.143958547692,0.0972563199735,0.0830272949709,0.0806749053868,0.0748046377378,0.0593101023674,0.036808612179,0.014668925897,8.6535342929e-05,-0.00346859740986,0.00277854803967,0.0143186150214,0.0259389333117,0.0340563044842,0.0378526968861,0.0389550905285,0.0401069810885,0.0435342245028,0.0496986443337,0.0568492665047,0.0614188377951,0.104865434212,0.0675662784611,0.0445226688956,0.034847383963,0.0333497351566,0.0319667283849,0.0288812705687,0.0276409994271,0.0287601951407,0.0283363085411,0.0258034753365,0.0248642999841,0.0263742645388,0.0268706969484,0.0255701605983,0.0251343823727,0.0263986143283,0.0270541900445,0.0262628601307,0.0257205892633,0.0264785303079,0.0273602542573,0.0273585759709,0.0270019365611,0.0273319215133,0.028780850433,0.0312203148567,0.034779316757,0.04260485989,0.0628358478828,0.10113941062
8,6.0,0.0,0.469704576113,0.670748394086,0.835532754393,0.945432640738,0.987816177796,0.959893193402,0.870625076995,0.739436280837,0.59158589187,0.451536849795,0.336715383254,0.254017273472,0.200254172727,0.165965417447,0.140608037022,0.116779729599,0.0919425111047,0.0675402800193,0.0466046125677,0.0314099687185,0.0222774575873,0.0178016423821,0.015965760764,0.0153155544197,0.0155369601842,0.0171979487533,0.0209166501944,0.0264312807974,0.0320348766918,0.0346656969175,0.0306027612887,0.0952235617,0.064737772502,0.0490047678816,0.0399642843445,0.0327872110715,0.0284297062741,0.0278679446231,0.0294084661155,0.030869015394,0.0305346476328,0.0279830108638,0.0251847699278,0.0247447130034,0.0259664688659,0.0264555516189,0.0258470142293,0.0253065500844,0.0253100791555,0.0253720108895,0.0253106285536,0.0252833940177,0.0252119572808,0.0251113404139,0.0254363236603,0.0266092807928,0.0286542308759,0.0313205367657,0.0345796393807,0.0406657621966,0.0561333063162,0.0871150546869
9,6.0,5.0,0.836229773034,0.980196002734,1.07698437664,1.11146770597,1.07552201791,0.97149391718,0.813531285406,0.625612033889,0.436268099845,0.271511313643,0.148465656064,0.0720933013156,0.0361415752578,0.0275669793084,0.0322867164528,0.0398069483011,0.0451309063319,0.0478914258748,0.0498434703487,0.052392697947,0.0553127067756,0.0569681556664,0.0554546688663,0.049814530948,0.0406083848572,0.0295961089113,0.0188030035412,0.00944468093389,0.00121595942508,-0.00776527159147,-0.0203738350411,0.106073914181,0.0667484486805,0.0452589416738,0.0357434740662,0.0311420816197,0.0291334749654,0.0284842703038,0.0279882819472,0.0276569197656,0.027360717014,0.0265330464307,0.0256656701454,0.0257082440909,0.0261350785859,0.0258671257701,0.025172838618,0.0250230649025,0.0254179812736,0.0257428550036,0.0259400788951,0.0261815343023,0.0263098077816,0.0263660161166,0.0268527071509,0.0279594992305,0.0293249334867,0.0309014082787,0.0340873062202,0.0431459872416,0.0642588137119,0.100979153863
