,ph,mMacid,E[f(1.25)],E[f(2.00)],E[f(2.75)],E[f(3.50)],E[f(4.25)],E[f(5.00)],E[f(5.75)],E[f(6.50)],E[f(7.25)],E[f(8.00)],E[f(8.75)],E[f(9.50)],E[f(10.25)],E[f(11.00)],E[f(11.75)],E[f(12.50)],E[f(13.25)],E[f(14.00)],E[f(14.75)],E[f(15.50)],E[f(16.25)],E[f(17.00)],E[f(17.75)],E[f(18.50)],E[f(19.25)],E[f(20.00)],E[f(20.75)],E[f(21.50)],E[f(22.75)],std[f(1.25)],std[f(2.00)],std[f(2.75)],std[f(3.50)],std[f(4.25)],std[f(5.00)],std[f(5.75)],std[f(6.50)],std[f(7.25)],std[f(8.00)],std[f(8.75)],std[f(9.50)],std[f(10.25)],std[f(11.00)],std[f(11.75)],std[f(12.50)],std[f(13.25)],std[f(14.00)],std[f(14.75)],std[f(15.50)],std[f(16.25)],std[f(17.00)],std[f(17.75)],std[f(18.50)],std[f(19.25)],std[f(20.00)],std[f(20.75)],std[f(21.50)],std[f(22.75)]
10,6.0,10.0,0.0779893155047,0.122047392123,0.176869966023,0.244697460992,0.323529739213,0.407075929052,0.48660463086,0.553858139049,0.603510628339,0.634026691685,0.646657652346,0.643446114922,0.625577390391,0.593031949405,0.54558033689,0.484256939503,0.412282465661,0.334841298277,0.257954216188,0.187190246409,0.126925382344,0.0802895292701,0.0494172378291,0.035385770984,0.037586752038,0.0527878106336,0.0746052372928,0.0940018385935,0.0945344174673,0.131300311999,0.0826367212207,0.0524891488612,0.0399815017373,0.037645287648,0.0376936645976,0.0371404614632,0.0351547112567,0.032263430331,0.030454433579,0.0310112386533,0.0326930267496,0.0337189527527,0.0333741055368,0.0318145956574,0.0300447435537,0.029689730975,0.0311810803139,0.0330135151736,0.0337349077202,0.0332511406898,0.0324270965179,0.0323282071083,0.0337368560132,0.0366351889502,0.0404189802625,0.0462280581495,0.0601903908584,0.121901156781
11,6.0,20.0,-0.104606765237,-0.080026926722,-0.0558078979993,-0.0307373261332,-0.0062630755424,0.0136338460577,0.0242591900724,0.0228236205107,0.0103755717908,-0.00809239063496,-0.0255100745021,-0.0355987724563,-0.0352490326785,-0.0253098429126,-0.00965287007507,0.00669128277602,0.0192344383941,0.024897361687,0.0220713613309,0.0104494748299,-0.00888187485397,-0.0330782229519,-0.0573569394973,-0.0755741577328,-0.081723117449,-0.0719315270151,-0.0460461516405,-0.00803840199882,0.0628064781192,0.125319346678,0.0782705584204,0.0510478008066,0.0400957333913,0.0363393143521,0.03440297431,0.0334479293249,0.0328387093797,0.0319300977313,0.0310595618712,0.0305604009611,0.0301114191917,0.0297795202733,0.0300656058159,0.0307522427572,0.0311235602182,0.0309868151014,0.0305499059119,0.029997726947,0.0297989715322,0.0305844767913,0.0321706094156,0.0336513412461,0.0346378310451,0.0357938765992,0.0385217296926,0.0454186273655,0.0616275075584,0.123888069582
12,5.5,0.0,0.296145588116,0.384678118584,0.456597612027,0.515681640771,0.566227750334,0.610518268457,0.647239524591,0.671541530191,0.676697397809,0.656782501419,0.609339451359,0.537058048628,0.447796975664,0.352876693699,0.264187120119,0.191087306345,0.138190656086,0.104790771101,0.0860665698834,0.0755114154441,0.0675555203822,0.0593062966135,0.0507705066189,0.0436025802797,0.0390921511998,0.0364177108226,0.0320233996616,0.0204224374614,-0.029045437355,0.0994255162169,0.0645098099455,0.0469682377176,0.0391407122958,0.0345841894536,0.0322822392201,0.031436675318,0.0306499391396,0.0301453226678,0.0304789561192,0.0306908801199,0.0298563954891,0.0287354773523,0.0285380456214,0.028974169042,0.0290643694732,0.0287860915785,0.0287288894138,0.0289798195235,0.0292189944202,0.0294360587664,0.0299081900035,0.0307567489418,0.0320331758465,0.0341917623187,0.0379125962544,0.0435923596969,0.0532262516952,0.0957914993531
13,5.5,5.0,0.0817650748239,0.088079575938,0.077489799453,0.0592597554232,0.0433899635475,0.0375176458,0.0447721299466,0.0633187499253,0.0876529979173,0.111108470205,0.128574489532,0.138443717418,0.143100962873,0.147796232572,0.158380257009,0.178793499752,0.20932449824,0.246339538766,0.283598234691,0.314610147342,0.335024312882,0.344032331503,0.34419980342,0.339834320925,0.334634716846,0.329696923132,0.322748408603,0.308923814879,0.256318642944,0.119902822306,0.0750688821633,0.0501419693988,0.039844537937,0.0359436042563,0.0344491872498,0.0336728916276,0.0326646772017,0.0318771755185,0.0316909733041,0.0311895718831,0.029894826176,0.0290425111537,0.0296856945407,0.0307402934209,0.030778269128,0.0299993932379,0.0295849848706,0.0299632577802,0.030565216827,0.030973527433,0.0313944900668,0.0322282041249,0.0336290815604,0.0356306378098,0.0386264125008,0.0444643580021,0.0586108336388,0.119388753193
14,5.5,10.0,-0.0315199042964,-0.0137842386865,-0.0129360898549,-0.0212469785737,-0.0299890082985,-0.0323931417034,-0.0257412070224,-0.011831483617,0.00420723672249,0.0162749271979,0.0198587481071,0.0138309576309,0.000832683632616,-0.0139049602056,-0.0248114779641,-0.0284214105896,-0.0249929014145,-0.0186188051524,-0.0157234909852,-0.0225357607404,-0.0425404472777,-0.0749912884491,-0.115060610752,-0.155562800461,-0.189483769274,-0.212249051278,-0.222832327263,-0.22335766801,-0.21170782656,0.121878877987,0.0769712023821,0.0514414646959,0.0406759981726,0.0365801352312,0.0347774724449,0.0336027680874,0.03236574715,0.0315848241133,0.0315491861177,0.0312943803055,0.0303004981349,0.0295968789113,0.0300495720174,0.0307611300528,0.0306267623709,0.0299683851408,0.0298580289773,0.0305314487001,0.0312856745806,0.0315739942263,0.0315550833441,0.0318986643868,0.0332471764107,0.0357840901182,0.0394462217148,0.0455453555017,0.0596773044129,0.121800400409
15,5.5,20.0,0.0348339940116,0.040552209575,0.0299956007528,0.0118675897492,-0.00454929019566,-0.0123976651248,-0.00928619574726,0.00237275252255,0.016752832345,0.0271621943422,0.0287502784345,0.0203704639542,0.0049346650097,-0.0118601434856,-0.0239229696075,-0.0273267205221,-0.02200829071,-0.0118803028523,-0.00329704791668,-0.00244633208312,-0.0127594878821,-0.0334040184218,-0.0594865660869,-0.08387329786,-0.099832676162,-0.103412755174,-0.0945865692458,-0.0768255205444,-0.0415353170273,0.122670389813,0.0768262448293,0.0507956720525,0.0400477229503,0.036389403622,0.0349240138539,0.0334928715535,0.031560268536,0.0304624069221,0.0310040892012,0.0316208040066,0.030909714429,0.0296747705626,0.0294582069299,0.0301262980715,0.0305212488164,0.0304135444111,0.0303902018834,0.0306643632551,0.030947668764,0.0311904834723,0.031755833038,0.0329241844868,0.03455893181,0.0364392166089,0.0390211291737,0.0447943782653,0.0599758001919,0.123422916016
16,5.0,0.0,0.210853158566,0.298042544883,0.364894350163,0.410513953264,0.437159206527,0.449332829668,0.452460917327,0.4515006293,0.449777280046,0.448372670077,0.446216055452,0.440827607277,0.429466010836,0.410254683096,0.38291238683,0.348834214776,0.310565527538,0.270960554502,0.232452402849,0.1967546188,0.165032610888,0.138236766508,0.11718900188,0.102201333352,0.0923555297341,0.0849350801752,0.0754759168185,0.0586384315774,0.00224042930292,0.0994427743962,0.0656311663861,0.047631001649,0.039285235157,0.0348171423055,0.0325219418726,0.0316608354812,0.0310916812316,0.0305189436911,0.0302570362701,0.0299129603726,0.0288824697813,0.0278015387182,0.0278806382988,0.0287305618203,0.0289519548077,0.0283304174362,0.0278462334573,0.028159238018,0.0290421592978,0.0299903715096,0.0305736772753,0.0307110707512,0.0312864547204,0.0338461970576,0.0386575716497,0.0445417375682,0.0529510268672,0.0942550308599
17,5.0,5.0,-0.0660216857913,-0.0196876963355,0.00793097017379,0.0172246728184,0.0118509820572,-0.00228106522134,-0.0184646593618,-0.0307401048406,-0.0351959305761,-0.0306849544734,-0.0187857725993,-0.0030520328591,0.0122206826848,0.0232577137976,0.0277198521933,0.0249885295542,0.0158371014023,0.00176549003095,-0.0156027546986,-0.0347377563675,-0.0540104523777,-0.0713971921597,-0.0844826245898,-0.0909833986846,-0.0896617738556,-0.0811085202294,-0.0679143737983,-0.0540102996038,-0.0394316992412,0.123927635706,0.0777492416774,0.0503388946347,0.0390736561385,0.0362338809126,0.0354707487417,0.0343813560766,0.0326424017186,0.0311638454278,0.0308364882423,0.0310979722171,0.0308734183648,0.030316257262,0.0302843795065,0.0306026489624,0.0304736006714,0.0300064939158,0.0299159926091,0.0302717297126,0.0307154043821,0.03124784445,0.0319589713523,0.0326522967267,0.0333909625779,0.0349252421689,0.0381739625772,0.0447139682274,0.0596486138266,0.122151287445
18,5.0,10.0,-0.0407097207695,0.00414108407106,0.02924454473,0.0348515232973,0.0245173825795,0.00412334682857,-0.0195508972333,-0.0403524531415,-0.0540519674732,-0.0590619392952,-0.0564095926075,-0.0489999436634,-0.0404301673624,-0.0337842435997,-0.0308063261999,-0.0317156525951,-0.0356322839475,-0.0413142381209,-0.0477739797522,-0.0544649876095,-0.0609818085455,-0.0666160104824,-0.0701811207226,-0.0703678728876,-0.0665058859137,-0.0592683006316,-0.0508406555284,-0.0443297013208,-0.0448379039902,0.124921690873,0.0783626921673,0.0510864035458,0.0397956647553,0.0363864798791,0.0351647929469,0.0341220455572,0.0326834365063,0.0313594993874,0.0309189027216,0.0308805110976,0.0301992707793,0.0291564016321,0.0290325219015,0.0298451132247,0.0303206269049,0.0299587991642,0.0294598474827,0.0296060625371,0.0304943246484,0.0316228036193,0.03233781358,0.0325073487051,0.0330350206682,0.0350798057195,0.0387786208101,0.0449294824323,0.0592767454631,0.122360708961
19,5.0,20.0,-0.00266376062718,0.0332636742926,0.0498591247143,0.0485513686878,0.0337968279027,0.0119848442213,-0.0100380905761,-0.0264516143148,-0.0336541918073,-0.0308519839412,-0.0199005551897,-0.00448658999443,0.0111061514885,0.023208566744,0.0295842709925,0.0296310490611,0.0239879055396,0.0138755038303,0.000545682322155,-0.0148408827722,-0.0309251362006,-0.04578131653,-0.0569007655206,-0.0617611199431,-0.0588060230119,-0.0483387704533,-0.0327892984259,-0.0161200305179,0.00319204759451,0.120961339534,0.0758879009277,0.0501711417506,0.0398747313571,0.0365500800577,0.0349349685439,0.0335062720772,0.0320384655975,0.0311798920251,0.0314332826627,0.0318641501667,0.0312750979533,0.0300773826988,0.0297200829315,0.0303290799545,0.0307009648425,0.0303941928245,0.0300337571323,0.0301057967136,0.0305291268757,0.0311134794782,0.0317080849676,0.0322662311109,0.0332242134113,0.0353556187079,0.0390165425461,0.0451823473231,0.0589628260341,0.119412176024
