,ph,mMacid,E[f(1.25)],E[f(2.00)],E[f(2.75)],E[f(3.50)],E[f(4.25)],E[f(5.00)],E[f(5.75)],E[f(6.50)],E[f(7.25)],E[f(8.00)],E[f(8.75)],E[f(9.50)],E[f(10.25)],E[f(11.00)],E[f(11.75)],E[f(12.50)],E[f(13.25)],E[f(14.00)],E[f(14.75)],E[f(15.50)],E[f(16.25)],E[f(17.00)],E[f(17.75)],E[f(18.50)],E[f(19.25)],E[f(20.00)],E[f(20.75)],E[f(21.50)],E[f(22.75)],std[f(1.25)],std[f(2.00)],std[f(2.75)],std[f(3.50)],std[f(4.25)],std[f(5.00)],std[f(5.75)],std[f(6.50)],std[f(7.25)],std[f(8.00)],std[f(8.75)],std[f(9.50)],std[f(10.25)],std[f(11.00)],std[f(11.75)],std[f(12.50)],std[f(13.25)],std[f(14.00)],std[f(14.75)],std[f(15.50)],std[f(16.25)],std[f(17.00)],std[f(17.75)],std[f(18.50)],std[f(19.25)],std[f(20.00)],std[f(20.75)],std[f(21.50)],std[f(22.75)]
10,6.0,10.0,-0.00981233145703,0.0646479514061,0.175962803923,0.33323977928,0.545783007471,0.819726634794,1.15539476045,1.54655071195,1.98175373393,2.44700636082,2.9283128013,3.4130400851,3.88983249578,4.34774478494,4.77564949036,5.16263287957,5.49935583158,5.7796797734,6.00175527743,6.16814718302,6.28517242033,6.36194832369,6.40955636001,6.4403026894,6.4667236014,6.49996718668,6.54758445999,6.61127557357,6.73478811827,0.125270864678,0.0828335413506,0.075504682591,0.0751458686393,0.0725845188198,0.0690238466279,0.067015767076,0.0675472264926,0.0693042063138,0.0700087706184,0.0685563998922,0.0658495075656,0.063927362429,0.0642278040734,0.0663712541771,0.0685442411177,0.0690205428785,0.0674820195909,0.0652605912314,0.0642437055517,0.0652101840211,0.0673228941499,0.0691701590046,0.0699611871431,0.0701155134479,0.0711055448168,0.0745720574311,0.0829389190048,0.136544113682
11,6.0,20.0,0.0807039282548,0.0115635267742,-0.0393971950619,-0.0718966285236,-0.0856437636085,-0.0824454397709,-0.0675302697608,-0.049099515335,-0.0360779672104,-0.035059567889,-0.0479494841975,-0.0714669529035,-0.0987048720708,-0.121917403309,-0.135228423895,-0.136225637244,-0.126149371942,-0.109102535343,-0.0909340971167,-0.078205797263,-0.0772038346085,-0.0927649741813,-0.126857569451,-0.1772856098,-0.237181527348,-0.295852148227,-0.341020439113,-0.361862044118,-0.327215372307,0.124788150163,0.0837516643833,0.0737432726407,0.0717953727558,0.0701611247478,0.0682469864429,0.0663348574761,0.0649326075288,0.064469761937,0.0647697292441,0.0653553999317,0.0658429065371,0.0658318991892,0.065075786325,0.063927901258,0.0631722695652,0.0633121001179,0.064233797069,0.0653809344436,0.0660454007418,0.0658299840134,0.0651350446069,0.0650156052259,0.0662763550758,0.0687846849038,0.0718406755307,0.0753252283517,0.0822674057974,0.137000748696
12,5.5,0.0,-0.0900285117121,0.166387695908,0.482815271437,0.848070416363,1.25420261249,1.69586755348,2.16812297166,2.66365129981,3.17064889979,3.67239641005,4.1488880644,4.58014705445,4.95020330511,5.25043047332,5.48110607516,5.65065573421,5.77283826301,5.86285299021,5.93370387195,5.99397810473,6.04758954941,6.09521236709,6.13647055489,6.17172134168,6.20255809751,6.230836651,6.25676646519,6.27706890106,6.27626036864,0.109118509576,0.0805911820378,0.0713488545651,0.0687938227762,0.0682586760021,0.067808474335,0.0669441828729,0.0658933090417,0.0646369498804,0.063221993703,0.0623271457122,0.0624868219258,0.0631897370429,0.0635842610403,0.0635382013849,0.0634380768412,0.063422624435,0.0633484046577,0.0632522564938,0.063358108704,0.0637225901255,0.064193816875,0.0646756743161,0.0652341924286,0.0660693178827,0.0678219740071,0.0720689056705,0.0812982970095,0.122397247651
13,5.5,5.0,-0.0306858680271,0.0342787926558,0.0971781020715,0.148612404176,0.186664552902,0.216216063077,0.246259523781,0.286234795329,0.342699844795,0.41747985916,0.507830657717,0.608407154044,0.714174574371,0.823073337571,0.937367921924,1.06313962657,1.20812537199,1.37876951936,1.57769035344,1.80257448902,2.04691548406,2.30222970163,2.56074833815,2.8174129838,3.07031763608,3.31945405101,3.5643758012,3.80186119039,4.1597197582,0.119749348038,0.0824770236249,0.0739476294569,0.0726683333996,0.0713788193936,0.0693120595709,0.0671450666808,0.0655346090937,0.0644961911682,0.0639411699329,0.0640887543341,0.0647073889484,0.0648199644716,0.0638804587394,0.0626352810076,0.0622510554861,0.0628830557765,0.0637671220209,0.0643990427589,0.0649248062999,0.0655970723023,0.0663630673836,0.0670604904374,0.0677810840677,0.0689122643568,0.0709120473404,0.0743382417885,0.0815283839529,0.132517333932
14,5.5,10.0,-0.00898614488205,-0.024752780201,-0.0339236146471,-0.0464545903411,-0.0658990460565,-0.0898277963642,-0.11218019258,-0.126582111094,-0.129378308049,-0.121280913991,-0.107125257492,-0.0939349093233,-0.0881426940791,-0.093115706445,-0.108012251713,-0.128464517119,-0.148841919411,-0.165194379996,-0.17764946883,-0.191248156688,-0.214806100969,-0.258213604206,-0.329211896006,-0.430898309599,-0.560880699159,-0.712303583739,-0.876187115707,-1.04403441296,-1.31698422709,0.124560571916,0.0856541133965,0.0757137513374,0.0735627117345,0.0716998428972,0.0693434863703,0.0670937737013,0.0654160665536,0.0642291528614,0.0635002703321,0.0635632190949,0.0643308947455,0.0649599852441,0.0648786919462,0.064508216817,0.0645272539011,0.0648601553346,0.0649146230354,0.064525991835,0.0641894657827,0.0644529315218,0.0653233578912,0.0663419379592,0.0671771245926,0.0681258319218,0.0700986665904,0.0742188215608,0.0827753780339,0.135709512992
15,5.5,20.0,-0.0175243900162,0.0119940277401,0.0392268537474,0.0550853591698,0.0574509500076,0.0504242256444,0.0416378714684,0.0386737860581,0.0458929893543,0.0627932291923,0.0843933667115,0.103388907389,0.113164666766,0.110455294999,0.0965831701476,0.0767735456613,0.0578106996866,0.044985380596,0.039598808808,0.0380748663919,0.0330937041843,0.0163165665859,-0.0183848253214,-0.0724788972157,-0.142063222931,-0.219105866061,-0.294057094791,-0.358738733252,-0.432565477196,0.121858446254,0.0828016653669,0.0732230961551,0.0712310623756,0.0695419988558,0.0678657273688,0.06694098476,0.0666612636973,0.0660530838267,0.0647489552668,0.0637185597954,0.0639142218624,0.0648353054861,0.0653423550564,0.0651583189913,0.0648386694212,0.0647919538871,0.0649504114396,0.0652083312772,0.065609073583,0.0661067782954,0.0665221961775,0.0668772572759,0.0676193098965,0.0693420494597,0.0722214760881,0.0761083209933,0.0829672256966,0.135129207579
16,5.0,0.0,-0.160425389073,0.0315885932451,0.281529634657,0.573594762679,0.892535030479,1.2257078783,1.56428011337,1.90339574074,2.24136209024,2.57815833125,2.91374041284,3.24667133911,3.57347933141,3.88889683064,4.18681904291,4.46157502963,4.7090211098,4.92709349366,5.11574458112,5.2764817736,5.41187286121,5.52526241978,5.62066837323,5.70257114988,5.77527101822,5.84172720675,5.90217368747,5.95308438137,5.99532785219,0.110643997314,0.0809810863241,0.0713182844883,0.0689410605942,0.0684524422453,0.0678126335793,0.066518511652,0.0649559771619,0.0635836408205,0.0627094823829,0.0626796003849,0.0634708892627,0.0642654266546,0.0642148112353,0.0634763855416,0.0629168722401,0.0629169467787,0.0630632669215,0.0629615423207,0.062789146776,0.0630990238234,0.0643008018357,0.0661694817863,0.0678360115826,0.0686677485599,0.0695579224899,0.0731664125108,0.0822738726324,0.12135638197
17,5.0,5.0,-0.0300195679135,-0.0610549890911,-0.0642584529453,-0.053759003879,-0.0421069956297,-0.0381817386746,-0.0460359927775,-0.0648820022441,-0.0901655578196,-0.115411884242,-0.134333026264,-0.142630119979,-0.139030832269,-0.125365117131,-0.105795458833,-0.0855909372471,-0.069923827666,-0.0630681461656,-0.0680997663648,-0.0869148504771,-0.120244886709,-0.167464167004,-0.226266236858,-0.292535156819,-0.3607738859,-0.425204899334,-0.481262316346,-0.526899961531,-0.58370627313,0.124494860626,0.0837821568169,0.0741859002725,0.0722883352505,0.0699630879758,0.0674509365355,0.0660792963054,0.0660183862441,0.0663291817635,0.066198350823,0.065744999996,0.0654809158668,0.0653970609068,0.0651630834523,0.0649065301041,0.0650369751151,0.0654879190243,0.0657913813846,0.0657302481764,0.0654475814098,0.0651797497145,0.0652365802418,0.0659917759001,0.067549821597,0.0696161282659,0.0719600313498,0.0750603269518,0.0817215978691,0.13377843695
18,5.0,10.0,-0.0268746793576,-0.0394244101928,-0.0256354712796,-0.000457209426884,0.0226378913437,0.0337960700357,0.0280081450244,0.00520648515384,-0.0307200213679,-0.0736766356985,-0.117384450822,-0.157100960925,-0.190601741895,-0.218236918066,-0.242201534145,-0.265419226179,-0.290522972021,-0.31930213308,-0.352682763666,-0.391022312471,-0.434346113728,-0.482285630681,-0.533756938066,-0.586704619477,-0.638278902835,-0.685599279944,-0.726873202249,-0.762355131904,-0.81634174279,0.123357111957,0.0827383233714,0.0740196767249,0.0731361180706,0.0717515828438,0.0696980922266,0.0680548171205,0.0673125888738,0.0670713001911,0.0667676570805,0.0664740129571,0.0665113839264,0.0665652262772,0.0659804893212,0.0648420708247,0.0640120724875,0.0640129474142,0.0644328608341,0.0645755254252,0.064269400279,0.064040227168,0.0646176070279,0.0661256651257,0.0678763113886,0.0692633236834,0.0706746466863,0.0733745234886,0.0801952329323,0.133189452926
19,5.0,20.0,-0.0225546007148,-0.00987207941492,0.0225026972375,0.0604091507561,0.09194011024,0.10933276716,0.109878289133,0.0957055876838,0.0725335178136,0.0477470035565,0.0283018986402,0.0190089477406,0.0216082237019,0.0347869920303,0.0549838359066,0.0775799834251,0.0980100217731,0.112449691753,0.118023770802,0.11275257376,0.0955777313078,0.0666588000323,0.0278335755222,-0.0171222201951,-0.0628379619232,-0.103432509707,-0.13406137498,-0.152344458678,-0.158757340052,0.121490200152,0.0828466033909,0.0733993265,0.0714483562116,0.069887007246,0.068485313085,0.0677133704918,0.0673744855155,0.0667887562099,0.0656790735035,0.0647073649351,0.0646523681244,0.0652132721877,0.0654300672464,0.0650500580427,0.0646690255776,0.0647126269222,0.0649655605304,0.0650878259183,0.0650505132829,0.0650786518265,0.0654543758035,0.0662979564355,0.0674500421909,0.0687855008988,0.0707273656794,0.0743244439671,0.0820937974244,0.133517531708
