,ph,mMacid,E[f(1.25)],E[f(2.00)],E[f(2.75)],E[f(3.50)],E[f(4.25)],E[f(5.00)],E[f(5.75)],E[f(6.50)],E[f(7.25)],E[f(8.00)],E[f(8.75)],E[f(9.50)],E[f(10.25)],E[f(11.00)],E[f(11.75)],E[f(12.50)],E[f(13.25)],E[f(14.00)],E[f(14.75)],E[f(15.50)],E[f(16.25)],E[f(17.00)],E[f(17.75)],E[f(18.50)],E[f(19.25)],E[f(20.00)],E[f(20.75)],E[f(21.50)],E[f(22.25)],E[f(23.00)],std[f(1.25)],std[f(2.00)],std[f(2.75)],std[f(3.50)],std[f(4.25)],std[f(5.00)],std[f(5.75)],std[f(6.50)],std[f(7.25)],std[f(8.00)],std[f(8.75)],std[f(9.50)],std[f(10.25)],std[f(11.00)],std[f(11.75)],std[f(12.50)],std[f(13.25)],std[f(14.00)],std[f(14.75)],std[f(15.50)],std[f(16.25)],std[f(17.00)],std[f(17.75)],std[f(18.50)],std[f(19.25)],std[f(20.00)],std[f(20.75)],std[f(21.50)],std[f(22.25)],std[f(23.00)]
0,6.5,5.0,0.19049598771887846,0.17610675414699306,0.1582570017173615,0.13720979582575463,0.11334433753308538,0.08714768277833669,0.0592023692666125,0.030169076449008538,0.0007662810615816997,-0.028253027279701803,-0.05612611600772474,-0.08210631078242688,-0.1054881743020138,-0.12563118235243764,-0.14198084065671054,-0.15408705970808662,-0.16161777464374727,-0.16436826797525073,-0.16226618009829105,-0.1553709083010401,-0.14386869755478737,-0.1280633354811052,-0.10836293215292987,-0.0852640167910705,-0.05933269575314755,-0.03118517763405344,-0.0014671075982260124,0.029166131914935355,0.060068909536714885,0.0906225291006211,0.18265716463890952,0.1617644930774339,0.14558344723320793,0.133642367442704,0.12518527504362684,0.11931939258340091,0.11519916194601444,0.1121607760378982,0.1097715495041756,0.10780923835194066,0.10620460080618332,0.10497551161130504,0.10416873224246576,0.10381862374858156,0.10392354064907396,0.10443956484975281,0.1052880812615839,0.10636921534097224,0.10758047429775158,0.10883643498548234,0.11009351783064139,0.11138219714202408,0.11285098889768783,0.11481981106716835,0.11783118248159984,0.12266980354953226,0.13030716494518604,0.141748230004601,0.15782180239099308,0.17901906379152233
1,6.5,10.0,0.15378728516048482,0.10475733507455104,0.05433823981827408,0.003308256030328111,-0.0475416755176669,-0.09742921024717252,-0.14560003381777725,-0.191347630868278,-0.23403000144711564,-0.27308485897643714,-0.3080417551617377,-0.33853037597737184,-0.3642864026758767,-0.38515319153563465,-0.40107964082835856,-0.4121155856438701,-0.41840390705844704,-0.4201699485450116,-0.41770924576805885,-0.41137393216140494,-0.4015587650978676,-0.3886864044547305,-0.3731942509391067,-0.3555218735195377,-0.3361001579040931,-0.31534246182113096,-0.29363754425618227,-0.27134465386052853,-0.24879081775719789,-0.22626917668961724,0.18699512936356305,0.16612698987312155,0.14948542839022358,0.13665829243446795,0.12705649658045826,0.12000039509955246,0.11482584531717066,0.11097128860377133,0.10802188407296978,0.10571174379447845,0.10389969142602527,0.10253366510800606,0.10161470262308764,0.10116494226054455,0.10120210204491996,0.10172162803260697,0.1026868934092987,0.10402777986259387,0.10564942105080743,0.10744946301523643,0.10934589758878575,0.11131537629970262,0.11344219791727969,0.11597482664649154,0.11937878349134538,0.12436050316229143,0.13182662314643478,0.14275189803335933,0.15798630052095086,0.17808548213197822
2,6.5,20.0,-0.050666358470214334,-0.10071600493552524,-0.15185414799574926,-0.2033744555472214,-0.25455773371919416,-0.3046900951545234,-0.3530790436834381,-0.39906935735135385,-0.4420558843092314,-0.4814939582755997,-0.5169072429984742,-0.5478933516421803,-0.5741261742196655,-0.5953566140066547,-0.6114114157285703,-0.6221911781935976,-0.6276669803586598,-0.6278770035758864,-0.6229231640342618,-0.6129673806547123,-0.5982283907781595,-0.5789786445952785,-0.5555406257388411,-0.5282835862009103,-0.49761910813344484,-0.46399657280783213,-0.4278973268791976,-0.38982774861400044,-0.35031138222978186,-0.30988048442854427,0.19130933366862443,0.1695537436009442,0.15269350939729093,0.14024994394774243,0.1314505866817274,0.12536491736021813,0.12108195795960473,0.11785064236207803,0.11514349516068204,0.11265761216829867,0.11027837863574572,0.10803261033291787,0.10604045046775266,0.1044680604270039,0.1034820268218091,0.10320530280622894,0.10368335953475732,0.10486759151271578,0.1066236823232058,0.10876318829407432,0.11109517307494628,0.11348836449183695,0.11594135382461941,0.11865544107847942,0.12209873703638997,0.12703711261315545,0.13448810165401434,0.14556480727215737,0.16123989639460498,0.18213792382162478
3,6.0,5.0,0.20625173792328363,0.19480125427313005,0.178546330423088,0.1577056029233813,0.13266508528607157,0.10397376432549468,0.07233123925399759,0.038568145988513214,0.003620405204617078,-0.03150240698689768,-0.06575362844948267,-0.09808804114189493,-0.12750224572780455,-0.15307354993313926,-0.1739961894200032,-0.18961272537133667,-0.19943924813427502,-0.20318325824285682,-0.2007522882377334,-0.19225502003665804,-0.17799267917028477,-0.15844298561101008,-0.13423677492106245,-0.10612951922199286,-0.07496808880641044,-0.04165607678750974,-0.00711805575625628,0.027734453319664624,0.062034104330090205,0.09498542326907064,0.18552205935357036,0.1636313931970799,0.1465656791841476,0.1339180271040712,0.12498251528665703,0.11888050951736505,0.114737538076311,0.11182933411082012,0.10964582105901939,0.10788321654516085,0.10639573701559098,0.10514058695111461,0.10413169483415097,0.10340750370131936,0.10301267118992705,0.10298593405798924,0.10334996625661509,0.10410180767374042,0.10520616931250999,0.10659909862695897,0.10820877341760417,0.10999836166804611,0.11203098224708674,0.11454683398581923,0.11803651797108076,0.12327186959602396,0.1312480591579379,0.14301099670786893,0.159420661838677,0.18097172622234237
4,6.0,10.0,0.11495071138667314,0.10146918752849328,0.08959779509793152,0.07960288171717095,0.07166318444907278,0.06585823545729534,0.0621619391031408,0.0604418928964283,0.06046382780682374,0.061902641761207966,0.06435747704114667,0.0673727122611712,0.0704618890261455,0.0731330012275513,0.07491528387918982,0.07538466083903182,0.0741862451458495,0.07105333649090266,0.06582153586555077,0.05843628444973187,0.04895557817482195,0.03754549218719256,0.024471001882736574,0.010080524446754037,-0.005211577187574014,-0.02094743133719995,-0.036647769103488576,-0.05183532629515649,-0.06605667285685438,-0.07890238316217012,0.18784540354410528,0.16555929415757287,0.1482015577415716,0.13539129793074972,0.12638202086236824,0.1201984500074546,0.11585334352493126,0.11253668224535503,0.10971188812905358,0.10711740650931942,0.10471340049694029,0.10260444648102174,0.10095762765337615,0.09992899487656046,0.09960808800605202,0.09999046067707061,0.1009802063363548,0.10241708913368575,0.10411693916309744,0.10591355435264406,0.10770000039371447,0.10946870487918123,0.11135548627226828,0.11368412651208278,0.11700320969793794,0.12208644658872929,0.12986322341486092,0.14126726674345286,0.1570499473964674,0.17764842432972247
5,6.0,20.0,0.09985226997918632,0.05390197812449703,0.010844955406138208,-0.028108789313635297,-0.06185044368640651,-0.08942090040370541,-0.11005519372314024,-0.12321959323700728,-0.12864042276793564,-0.12632092992363264,-0.11654666218959908,-0.09987736697739694,-0.07712550268983931,-0.04932352025377785,-0.017680309613607878,0.0164710441167332,0.05173030048675074,0.08668995129680428,0.11999399286528438,0.15039311100992636,0.1767930628963759,0.19829390519458717,0.21421949648773617,0.2241338588004495,0.2278474178738874,0.22540994155474187,0.21709436651917904,0.20337112512389063,0.18487537420282232,0.16236941225526053,0.18780456803073933,0.16695856440132462,0.1505077215070593,0.1380357062180504,0.12890827309691774,0.12235598435960916,0.11759740642591726,0.11395438049801676,0.11092445088758701,0.108204679825185,0.1056801489351522,0.10338860418472932,0.10147190241269334,0.10011604711514799,0.09948834931267907,0.09968300647252042,0.1006895026435729,0.1023946352694087,0.10461493098568019,0.1071477806567109,0.10982845831791604,0.11258235989681009,0.11547507011813934,0.11875587868683483,0.12289091314994822,0.12856803233210043,0.13664736714982384,0.14804420842876434,0.16356842958609918,0.18378627343641146
6,5.5,5.0,0.2881424153618949,0.30151763267133624,0.3080869925791199,0.3076783455419393,0.3003712580518036,0.2865052871785816,0.2666758210237119,0.24171938224351427,0.21268639479739493,0.18080343898716225,0.14742636963649516,0.11398671213516495,0.08193308632984068,0.0526718068852087,0.02750792546042113,0.007591581473589563,-0.006129148194022768,-0.012946102232308368,-0.012417343136293023,-0.00438152904344073,0.011040396547794987,0.03345597809209509,0.06222392864741347,0.09648630956313221,0.135209179688865,0.1772291657030811,0.2213027801153852,0.2661574028100296,0.3105398207922614,0.3532617188485612,0.18273209328165615,0.16094037402151312,0.1441675425009856,0.13198540899203196,0.12361585212410417,0.11808735993862332,0.11445336588560176,0.11195990111925869,0.11010811448711405,0.10862858111570926,0.1074149300505675,0.10645170284175172,0.1057598514609272,0.105364267522873,0.10528200794547124,0.10552124459556662,0.1060832963906568,0.1069594198995462,0.10812431772340805,0.1095315819154794,0.11112313191969755,0.11285914546390971,0.11477647933437551,0.1170696983109905,0.12018135101162036,0.1248664859245522,0.132174649179467,0.1432971020475905,0.159299574719432,0.18087122861782545
7,5.5,10.0,0.23598059239356975,0.23542961473265475,0.23466074098337864,0.23428700835531557,0.2349787573904728,0.23743262613455188,0.24233676166232568,0.25033446394284825,0.2619858461749359,0.27773381743021514,0.297871513351323,0.3225179381318943,0.35160002478351615,0.38484422421526354,0.42177780418390887,0.4617399171259338,0.5039030166137438,0.5473019404192203,0.5908706796179716,0.6334849358799873,0.6740064674388359,0.7113291478542622,0.7444227797696303,0.7723727925017952,0.7944141478278317,0.8099572241012534,0.8186059486539047,0.8201657155946375,0.8146429699067922,0.8022360057621444,0.1847022345563973,0.16283021043211718,0.14548592446019837,0.13237364070481014,0.1229518319550932,0.11650147077256516,0.11224706679075477,0.10947699741299127,0.10762096689967471,0.10627476717853578,0.10519051350228552,0.10425222539120954,0.10344798441895657,0.10284213706847004,0.10254314316978422,0.10266620222047214,0.10329369168288272,0.10444097350735955,0.10603992111549052,0.10795047574744415,0.11000138902019752,0.11205810580502683,0.11410830549203846,0.11635658530000514,0.11931195295607759,0.12382903037843451,0.1310480021543518,0.1421882715691173,0.1582512324869898,0.17978846965457077
8,5.5,20.0,-0.10570377448057616,-0.2243061876390971,-0.332306777411889,-0.426924365281254,-0.5057020068246277,-0.5666035255671371,-0.6080970973878795,-0.6292214873063257,-0.6296318226488983,-0.6096215291418317,-0.5701192583933513,-0.5126607421166496,-0.4393354515784898,-0.3527113848379349,-0.2557400614819085,-0.15164760474043104,-0.04381516706122455,0.06434503524374204,0.1695115954960028,0.2685702697826369,0.3587172514224716,0.43754760717627217,0.50312401972392,0.5540235833011463,0.5893623666928628,0.6087973389722943,0.6125069808825804,0.6011524290695852,0.5758225423168672,0.5379663612484524,0.19526458909026698,0.1712581552185745,0.1520497702740798,0.1376806234287885,0.1278124790910158,0.12167524642195195,0.11819124673426319,0.11622679095684511,0.11482915796183522,0.11335756703891056,0.11151384736745715,0.1093112798081065,0.10700729592287446,0.10500667046857258,0.10373632493509703,0.10350550872834266,0.10439604188188192,0.10622943709211818,0.10863034175959638,0.11115181108949539,0.11341229438878682,0.11521210775530519,0.11662265693654875,0.11804841791679159,0.1202523824977565,0.12430859714837376,0.1314377612324769,0.142736109093502,0.15891751600901002,0.1802191957527692
9,5.0,5.0,-0.14177559310295326,-0.12219138760533847,-0.10365290780109881,-0.087072582013535,-0.07333033669242012,-0.06322441393574203,-0.057420700203584356,-0.056406374469023475,-0.06044856134533802,-0.06956345868397365,-0.08349643859976838,-0.1017162813127208,-0.12342444472782177,-0.1475788951523505,-0.17293339438460478,-0.1980882743384752,-0.2215523308515362,-0.24181104630536615,-0.25739781759246483,-0.26696459723057564,-0.26934796066018696,-0.2636257878385251,-0.24916321358950683,-0.22564422122695418,-0.19308774492882072,-0.1518477352235837,-0.10259754915069169,-0.046299877242155146,0.015835454591995295,0.08240354371281858,0.18571516881509886,0.164325535167568,0.14761539536831328,0.1351082606071908,0.12610074633513496,0.11978239698473693,0.1153743500693611,0.11223039865365296,0.10988033790448798,0.10802665581422384,0.10651714288224298,0.10531253187929174,0.10445082116114103,0.10400891294634669,0.10405970911007227,0.1046311759017423,0.10567534229782352,0.1070628461368141,0.10860495298423982,0.11010210136529211,0.11140853714211939,0.11250514071692111,0.11357014538815899,0.11503910069337926,0.11763252620350347,0.1223146001090773,0.13015067531168412,0.14208473991849552,0.15874125767213054,0.180358851293532
