,ph,mMacid,E[f(1.25)],E[f(2.00)],E[f(2.75)],E[f(3.50)],E[f(4.25)],E[f(5.00)],E[f(5.75)],E[f(6.50)],E[f(7.25)],E[f(8.00)],E[f(8.75)],E[f(9.50)],E[f(10.25)],E[f(11.00)],E[f(11.75)],E[f(12.50)],E[f(13.25)],E[f(14.00)],E[f(14.75)],E[f(15.50)],E[f(16.25)],E[f(17.00)],E[f(17.75)],E[f(18.50)],E[f(19.25)],E[f(20.00)],E[f(20.75)],E[f(21.50)],E[f(22.25)],E[f(23.00)],std[f(1.25)],std[f(2.00)],std[f(2.75)],std[f(3.50)],std[f(4.25)],std[f(5.00)],std[f(5.75)],std[f(6.50)],std[f(7.25)],std[f(8.00)],std[f(8.75)],std[f(9.50)],std[f(10.25)],std[f(11.00)],std[f(11.75)],std[f(12.50)],std[f(13.25)],std[f(14.00)],std[f(14.75)],std[f(15.50)],std[f(16.25)],std[f(17.00)],std[f(17.75)],std[f(18.50)],std[f(19.25)],std[f(20.00)],std[f(20.75)],std[f(21.50)],std[f(22.25)],std[f(23.00)]
0,6.5,5.0,-0.016230970149112015,-0.0208186271008839,-0.025138050175612284,-0.02903915076699673,-0.032378841285402526,-0.035025476764776874,-0.036867761930523706,-0.03781675829477016,-0.037812950674799325,-0.03682704674127077,-0.03486289292023444,-0.031957679214832106,-0.028179792173647675,-0.02362697485446408,-0.018423251342079092,-0.012712896042609535,-0.006655324481346591,-0.0004186350525872282,0.005825516420391373,0.011910164860949491,0.01767575563148745,0.02297980858720652,0.02769714925006402,0.03172533373458544,0.03498722482719153,0.03743199838750215,0.03903304416414581,0.03979197715480113,0.03973122511775681,0.038895852073786444,0.048059503316891176,0.04326732223247551,0.03863378977121559,0.03432357567315852,0.03049757933268654,0.02729401691475527,0.024800118484870154,0.02302478141043508,0.02188647253571699,0.02123529392681072,0.02089810534481397,0.020721819334619734,0.020597858231190657,0.020465856681299275,0.020304435096000974,0.02012016296619906,0.019939645970057315,0.019803624914372348,0.0197689374967718,0.019911311136471866,0.02033167485406772,0.021152647553069136,0.022503608588139174,0.024491274904393467,0.027172120417758645,0.030538158867756394,0.03451890885077468,0.038996925807019404,0.04382325548204109,0.04883291812944327
1,6.5,10.0,-0.06197788243209773,-0.06425734500152558,-0.0655492805401299,-0.06582601676605318,-0.0650848416700297,-0.06334972948284423,-0.060669902302723414,-0.05711757145829438,-0.052786601572858215,-0.0477872767712182,-0.04224471612642166,-0.03629209375649457,-0.03006814561567599,-0.023710673053342506,-0.01735466760034637,-0.011124646164883857,-0.0051341617543280635,0.0005172717874459176,0.005748730810706344,0.010495784338518423,0.014713618366302013,0.01837393412199267,0.021467169776111225,0.023996859057824227,0.025980805081950206,0.027446145392529413,0.028428159271860532,0.028967805509596285,0.029108114548248062,0.02889365739972373,0.047295045793999,0.04260278754393335,0.03816012168887073,0.03409229213413648,0.03050724108059778,0.027485011888022298,0.025067171745008148,0.02324688960641071,0.021968339310389662,0.02113823577066204,0.020645513066428627,0.02038226049041931,0.0202573982629311,0.020201167430817648,0.020165324859942817,0.02012083491738471,0.020058774442198408,0.019990835422651034,0.01995730311488641,0.02003057025679129,0.020323786382912275,0.02098137597355344,0.02215872972848284,0.02398231879418873,0.026516006864525352,0.02974706305277225,0.0335969318491174,0.03794192361483635,0.04263535072195837,0.04751918316832097
2,6.5,20.0,-0.06350986965998619,-0.06536040448763049,-0.06631384748900862,-0.06634353012621357,-0.06544509827607024,-0.0636368463793306,-0.06095721788359864,-0.05746360643312834,-0.053227004510658545,-0.04833113806047037,-0.04286874188298434,-0.03693593049518138,-0.030632590178596618,-0.02405754822524955,-0.017307044851138476,-0.01047488195708136,-0.003648905020994893,0.0030854693432506453,0.009649443292481097,0.01596712843597975,0.021967134003286915,0.027583641114613294,0.03275394702815438,0.03741929817467711,0.0415293275836981,0.04503786028770393,0.04790913496481627,0.05011447041095604,0.05163764949277583,0.05247289162325583,0.049688958638541406,0.04476361614913936,0.04000363455718688,0.03556219637806874,0.03158104768881305,0.02817967436797062,0.025442209480569414,0.023401683757044465,0.022028389090918806,0.021230331093158045,0.02087464748192379,0.02081409487787086,0.02091440438779066,0.021064693323804704,0.02118336541376644,0.02121684966100591,0.02114072649714112,0.02096460530712106,0.02074164851395943,0.020573566785169372,0.02061901338575718,0.02107960019127799,0.022162568746906915,0.024021735295359607,0.02671250339488084,0.030188591875480262,0.03433187923272895,0.03898708300717431,0.043986241330013394,0.04915909908532889
3,6.0,5.0,-0.01162252458897699,-0.017883844250291134,-0.023971016027166798,-0.02966750026486871,-0.03476053652183464,-0.03904589996088627,-0.042340371879517065,-0.04449062337370526,-0.045379517920220235,-0.04493466620172756,-0.04313266418271866,-0.04000230654495796,-0.03562182259255479,-0.03012009305958462,-0.023669723902132914,-0.016479841772077362,-0.008786251883849253,-0.0008440154175661135,0.00708671106045081,0.014751095407768701,0.021908810372674507,0.028347106643458787,0.03388548228625198,0.0383838168515761,0.04174693551431959,0.04392473077062069,0.04491126855924177,0.044745193702222394,0.04350132294174435,0.04128677797798654,0.04906515776022042,0.044205393568346754,0.0395074174327792,0.03513085851443811,0.031225065293606864,0.027914271041100027,0.025274000651847466,0.023310842348590242,0.02195660189851614,0.02108719440803128,0.020561360935594023,0.02025720510788862,0.02008976695334064,0.020009563123475748,0.019988028365598282,0.020005913831334987,0.020044528834917863,0.020093735491505175,0.020164622499609264,0.020310950791802406,0.020644462274486946,0.021331844684173176,0.022564538530835003,0.02450253577343556,0.027217769025680297,0.03067820009355798,0.034770318081303035,0.03933455233991597,0.04419577903813993,0.04918111766371774
4,6.0,10.0,-0.018276894391860643,-0.016407400172978603,-0.014142731174677833,-0.011587839611061138,-0.008864645401066566,-0.006106183685409989,-0.0034500071944975268,-0.001032667904492627,0.0010209777371601764,0.0026026125230450728,0.0036276271077120307,0.004040151819473791,0.0038162413576736734,0.0029665910083348807,0.0015352036462336902,-0.0004025480209056965,-0.0027444132260138776,-0.005366545068977519,-0.008130670005884915,-0.010892920466098143,-0.013509125609582246,-0.015845397173414842,-0.01778247045743567,-0.0192238347943262,-0.020098074268148646,-0.02036335358316338,-0.020007125489114055,-0.01904640130627885,-0.017524895955815564,-0.015510079048263287,0.04973081340323189,0.04492467688838562,0.04017831561133825,0.035650858447346896,0.03151293460601456,0.02793469451635615,0.0250646427195298,0.022988827787182167,0.02169154550602251,0.02104156804544489,0.020831364173941835,0.02084326316146816,0.020902479578555563,0.02089775322622831,0.020781737744038548,0.020555177390952806,0.020258250430479297,0.019958015293653486,0.019744636706733137,0.019727942448346154,0.02003471046581445,0.02079701054312223,0.02213145706158689,0.024112964831781113,0.026760537402267887,0.030037237235352517,0.033861536067276626,0.03812294646886189,0.04269209772746432,0.047432704498223496
5,6.0,20.0,-0.060558102627143374,-0.0576288602917663,-0.0531008091992401,-0.0470703232582537,-0.039698517693987474,-0.031206198401658895,-0.021869854935184434,-0.01200762027275534,-0.001968293149943235,0.007884688561540005,0.017189929788650502,0.025604491430896745,0.032821632138980476,0.038584031319797686,0.042696572810314415,0.0450349511261136,0.04555108846016486,0.04427413448614116,0.04130736440744781,0.036820558897013904,0.03104091446746553,0.024240257758415026,0.01672002683186919,0.008796530551362078,0.0007853478937356248,-0.007013117631865302,-0.014325414649242866,-0.020915923107113807,-0.02659441679070056,-0.03122219443855819,0.04831700838548719,0.04361357735047316,0.03915011470388292,0.03502818495255384,0.03133655289718311,0.028151069706272812,0.025534489731492013,0.023528732673527293,0.02213882449935172,0.0213182991815181,0.02096246812065726,0.020927789175357633,0.021059004551502815,0.021222098020759004,0.021320787239225755,0.021305705329560453,0.021173241693180536,0.02096787120409728,0.02077280075742704,0.020707086157925512,0.020915061796147657,0.021548777032488597,0.022743202682186502,0.024589573909521927,0.027121280609602703,0.030315678481265623,0.03410660590912483,0.0383992741297337,0.04307762722931962,0.0480140154250433
6,5.5,5.0,0.021474605014382534,0.012916255446966639,0.003981172799916174,-0.005016893554525464,-0.013745332738252335,-0.02186970292153783,-0.029066363000121543,-0.03503989653161165,-0.0395367828138104,-0.04235852007853964,-0.04337171303019843,-0.042515848287738064,-0.0398074413074301,-0.03533959616218254,-0.02927872265356916,-0.021856591135268146,-0.013359921145132979,-0.004117794789337451,0.005514786033474081,0.01517288672804892,0.024496095649083366,0.03314752993990339,0.040824911321142715,0.04727336585891534,0.05229519039359931,0.05575486097396753,0.057582605217744234,0.057772304302248625,0.05638041462571323,0.053517479655620606,0.04930092450683425,0.0444109759236753,0.039647373844831524,0.035186402071763156,0.03120354938728803,0.02785232634688716,0.025233108991114247,0.02335742246372312,0.022136757526224026,0.021410132365081498,0.020999677803370035,0.02076165703775884,0.020606690788571934,0.020499030530056094,0.020430695720555316,0.020403340284702684,0.020412131880109152,0.020445302317279857,0.02050160085198053,0.020611728809036986,0.020865586837700952,0.021425120516267014,0.022505333658888488,0.02431800162782012,0.026996098348396416,0.03055060195698335,0.03487983060807858,0.03980885728980003,0.045129245440574485,0.05062429072151069
7,5.5,10.0,-0.00032316351956639247,-0.0009718878965817863,-0.0008760759850177624,5.463210925175223e-05,0.0018753567797427384,0.004596524279665726,0.008183720126692308,0.012554309564734155,0.01757839621458206,0.023082484443233114,0.028856491325091615,0.03466296701181604,0.040246385388369575,0.04534754481547998,0.04971519031989079,0.053118259774027,0.055358834742902534,0.056282457148906846,0.05578504430857134,0.05381965093554783,0.05039822398949906,0.0455903583939066,0.039520981360968085,0.032362243929236964,0.024326901896583385,0.015653380326229874,0.006598673481436512,-0.002576032957498013,-0.01161657796336032,-0.02028674391396681,0.048044403858278587,0.043432951809199476,0.03901880495564792,0.03492983144006699,0.03127276308310565,0.028125478074063286,0.025529782662145454,0.0234890753585542,0.021974716585752924,0.0209354555701836,0.020305597263699585,0.02001270941948342,0.019975958348170383,0.020108535464519267,0.020319875422669685,0.02052385618949744,0.020652501653897946,0.020669990532719836,0.020592633057916115,0.02050613700951323,0.02057601767404294,0.021040233568866206,0.022154784381418262,0.024111653553314155,0.026968723869657457,0.030649908175259057,0.03499058129537716,0.039794554126915294,0.04486309544798437,0.05001272524244954
8,5.5,20.0,-0.15842546049685963,-0.14665740954101586,-0.13114190924952088,-0.11222971024768315,-0.09040233200628521,-0.06625895890446885,-0.040497076531087514,-0.01388508412661456,0.012762223387463904,0.038619002098400315,0.06287836607311201,0.08478753538817206,0.1036767194695293,0.11898646287945665,0.13028991324150183,0.13730914034943562,0.13992400459357593,0.13817325677368714,0.13225158039387905,0.12249507499554244,0.10936516603988404,0.09342428803825732,0.07531016813656709,0.055706817978414216,0.0353148855383582,0.014823057870772054,-0.005117065423790478,-0.023916570723967644,-0.04106650856020829,-0.056151124500926235,0.05121548342413593,0.04686853587789527,0.04259462097819236,0.03842899575634694,0.03442174122039593,0.030655825611895702,0.0272578288034672,0.02439910863449569,0.022270287927276408,0.021008628429771126,0.020605847329109014,0.020869404129817054,0.021490080851176742,0.022149910703267186,0.022600900933344166,0.02269575893600261,0.022393171420817908,0.021761123407969627,0.02097790922661972,0.020326273630103753,0.0201533323879853,0.020773377596258327,0.02234267045703573,0.02481584570927723,0.02801519060419978,0.031735334683733754,0.03580368172899056,0.040092695100205744,0.04450941506726347,0.048979054258092625
9,5.0,5.0,0.025528939397248346,0.024765469597273645,0.02282725818098816,0.01972344841856401,0.015527565147253109,0.01037781089584095,0.004475952975537034,-0.0019200721907609828,-0.008503866480657766,-0.014936838377926774,-0.020863569179391313,-0.025929586955533705,-0.029803069097320764,-0.0321921201182336,-0.03286432404649524,-0.031658872235003625,-0.028501272647659115,-0.023406635608325975,-0.016483159775025708,-0.007927545059511706,0.0019831950923458468,0.012905718364098802,0.024445601954410513,0.03617806293225376,0.047668694284823454,0.058491809809931114,0.0682538963328028,0.07660660423698772,0.08326486771757875,0.08801452430556496,0.04884509316829387,0.043884523683102396,0.039169769100881255,0.03486169867647232,0.031087626018516577,0.027927434592657337,0.025408747707921456,0.023508805427672894,0.022166028251260808,0.021296294546254344,0.020804881998817273,0.020591259160677156,0.020551514644548644,0.020581191121332273,0.02058520905684082,0.02049510491581168,0.02028574010455929,0.019991997642632764,0.019720444918081538,0.01964605543264555,0.01998478140889821,0.020932873924977644,0.022602496208857233,0.024992869343328908,0.028017984351776076,0.0315596945610763,0.03550006672190716,0.039742178084374864,0.04420253022370627,0.04880701675547521
