,ph,mMacid,E[f(2.25)],E[f(3.00)],E[f(3.75)],E[f(4.50)],E[f(5.25)],E[f(6.00)],E[f(6.75)],E[f(7.50)],E[f(8.25)],E[f(9.00)],E[f(9.75)],E[f(10.50)],E[f(11.25)],E[f(12.00)],E[f(12.75)],E[f(13.50)],E[f(14.25)],E[f(15.00)],E[f(15.75)],E[f(16.50)],E[f(17.25)],E[f(18.00)],E[f(18.75)],E[f(19.50)],E[f(20.25)],E[f(21.00)],E[f(21.75)],E[f(22.50)],E[f(23.25)],E[f(24.00)],std[f(2.25)],std[f(3.00)],std[f(3.75)],std[f(4.50)],std[f(5.25)],std[f(6.00)],std[f(6.75)],std[f(7.50)],std[f(8.25)],std[f(9.00)],std[f(9.75)],std[f(10.50)],std[f(11.25)],std[f(12.00)],std[f(12.75)],std[f(13.50)],std[f(14.25)],std[f(15.00)],std[f(15.75)],std[f(16.50)],std[f(17.25)],std[f(18.00)],std[f(18.75)],std[f(19.50)],std[f(20.25)],std[f(21.00)],std[f(21.75)],std[f(22.50)],std[f(23.25)],std[f(24.00)]
0,7.0,0.0,0.650875959048,0.669972465646,0.660066229881,0.623994360906,0.566655872186,0.494479864481,0.414733097368,0.334755641377,0.261211035021,0.19945154124,0.153052366139,0.123571523731,0.110548000858,0.111739637201,0.123563194201,0.14167935282,0.161639531008,0.179501104276,0.192319660489,0.198448135001,0.197603948141,0.190706444778,0.179531114575,0.16625555355,0.15298296977,0.141332263197,0.132159564391,0.125447369644,0.120367849049,0.115488805961,0.0601271550642,0.0399838534808,0.0279129069915,0.0227195779284,0.0208080661881,0.0194400883863,0.0181248658301,0.0173956560575,0.0174649623793,0.0177790852934,0.0176417088001,0.0168494468257,0.0157778482086,0.0150704621133,0.0151263084029,0.0157573859232,0.0164053229109,0.0166003028613,0.0162494106561,0.0157046994389,0.0155474750201,0.0160860939134,0.0170488868446,0.0179149889188,0.0184332398232,0.0189906194949,0.0209008967981,0.026185668517,0.0363494809065,0.0517308211687
1,7.0,5.0,0.63013965946,0.649398194202,0.639675278313,0.603807605544,0.54669397398,0.474763095837,0.395280650434,0.315586735011,0.242344094988,0.180904045713,0.134840603003,0.105711471016,0.0930542483181,0.0946261928024,0.106842115008,0.12536203863,0.145736653852,0.164022004279,0.177271477589,0.183838405796,0.183437973876,0.17698819822,0.166264182003,0.153441433911,0.140622413633,0.129425279917,0.120704178488,0.114441291477,0.109807604384,0.105370001868,0.0605251541098,0.0403424772503,0.0280935258903,0.0226007088231,0.0204232599298,0.0188980058292,0.0175384129173,0.0168704338788,0.0170577922666,0.0174724277712,0.0173778039248,0.0165672697807,0.015433878822,0.0146601255989,0.0146920269486,0.0153557709366,0.0160706248827,0.0163406869492,0.0160555697296,0.0155565753855,0.0154177648429,0.0159527858058,0.0169080267458,0.0177877895098,0.0183701287726,0.019074300291,0.0212145196441,0.0267314001174,0.0370457643923,0.0525025547953
2,7.0,10.0,0.626869143986,0.646133592758,0.63641649338,0.60055497576,0.543446846529,0.47152041237,0.39204141408,0.312349735638,0.239107754138,0.177666918267,0.13160083623,0.102467280422,0.0898033516402,0.0913660577271,0.103571176008,0.122078098714,0.142437111675,0.160704501854,0.173935092142,0.180479988877,0.180055827941,0.173581097015,0.162830503429,0.14998010312,0.137132268868,0.12590541076,0.117154500303,0.110861580611,0.106197866596,0.101730396654,0.0603855707651,0.0403232311233,0.028265904849,0.0229374936759,0.0207891289303,0.0191667082246,0.0176240737111,0.0167503780933,0.0167950667935,0.01717081266,0.0171247944282,0.0164241462283,0.0154371360439,0.0148050542371,0.014921331727,0.0155933274264,0.0162640659365,0.0164718684986,0.0161301489158,0.0155952301964,0.0154489433099,0.0159946089333,0.0169557687536,0.0178110163161,0.0183221699261,0.0189046557059,0.0209097363475,0.0263561049511,0.0366890120955,0.052213665391
3,7.0,20.0,0.613195980447,0.63221109297,0.622247557289,0.586141888476,0.528793896161,0.456632482097,0.376924302424,0.297009134033,0.223550292387,0.161899470328,0.115631970585,0.0863048478516,0.0734570203353,0.0748454702472,0.0868858849789,0.10523848345,0.125454172442,0.14358946029,0.156698774296,0.163134382899,0.1626125753,0.156052430584,0.145227992972,0.132316650379,0.119420274631,0.108156926129,0.0993826193167,0.0930783799781,0.0884159103713,0.0839625210067,0.0605545605665,0.0403416262379,0.0280869517562,0.0226010585356,0.0204121829405,0.0188395840351,0.0174073387721,0.0166799547449,0.016861606878,0.0173282595322,0.0173251621012,0.0166285685222,0.0156128590208,0.0149305985711,0.014997547627,0.015645233691,0.0163225753869,0.0165603489884,0.0162604223605,0.0157675170824,0.0156469366066,0.0161974349946,0.0171538907389,0.0180140815696,0.0185495641763,0.0191727609514,0.0212067636872,0.0266326839468,0.0369050317918,0.0523586897686
4,6.5,0.0,0.732175594102,0.778080000169,0.789136348652,0.764951212533,0.708124382738,0.624273393047,0.521692716822,0.410615267248,0.302091502077,0.206610277008,0.132637961943,0.0853558477678,0.0658703934035,0.0711219302329,0.0945776765329,0.12759211171,0.161159028653,0.187639625454,0.202081652097,0.20283975825,0.191417750309,0.171645896351,0.148476650367,0.126721109765,0.110019100003,0.100228910978,0.0972890840306,0.0994936811062,0.10404670774,0.107727984392,0.0710104718358,0.0496850441222,0.0362634918866,0.0300361812464,0.0280727744138,0.0271797431062,0.0257843079653,0.0238926260731,0.0224854389363,0.0224085077873,0.0231767481386,0.023450063264,0.0225322834147,0.0211101671153,0.0207069047236,0.0217994484229,0.0230780510899,0.0232347365734,0.0223151525367,0.0215348864018,0.0219369439846,0.0232241693531,0.0244341613271,0.0251890599083,0.0259269040386,0.0274734175409,0.0308297718666,0.0374816946453,0.049175250446,0.0667885053441
5,6.5,5.0,0.695319217828,0.736829338941,0.743779095449,0.7159237081,0.656004862422,0.569770449195,0.465624396401,0.353887974777,0.245669957544,0.151487345008,0.0798014966346,0.0357564575449,0.0203893790636,0.0305429355302,0.059559217596,0.0986487587048,0.138646297618,0.171744750608,0.192819184442,0.200058821109,0.194806767127,0.180750455408,0.162717634192,0.145415569589,0.132406728482,0.125498182658,0.124600060177,0.128007712787,0.132946235956,0.136239287584,0.0782307928882,0.0563743141273,0.041773272283,0.0337622601292,0.0301585534527,0.0282883190534,0.0264632681966,0.0244197211838,0.0229804914777,0.0229568452587,0.0238776723522,0.0243842691701,0.0237240493519,0.0224759548113,0.0220275413013,0.0228797775322,0.0239194178726,0.023959961222,0.0230682219721,0.0224155999078,0.0229464349577,0.0242952721374,0.0255064752927,0.0262528174546,0.0270994673397,0.0291090794674,0.03350468242,0.0417077177824,0.0550727301602,0.0741575357527
6,6.5,10.0,0.646614342771,0.690422802218,0.70038517833,0.676135548061,0.620275188984,0.538397030368,0.438745640993,0.331482029529,0.227562268984,0.137364870171,0.0692303408528,0.0282074660573,0.0152630305786,0.0271996741001,0.0573495615443,0.0969422174043,0.136857525259,0.169356760707,0.189406538001,0.195295687019,0.188482721884,0.172768948059,0.153096540697,0.134278566714,0.119971697761,0.112060685992,0.110517951944,0.113677783334,0.118785966964,0.122665824831,0.0782169733296,0.055847263991,0.0408169482442,0.0326568457419,0.0292351303602,0.0277017980936,0.0262062437959,0.0244020034389,0.0230331105054,0.022877210198,0.0235659731728,0.0239038530673,0.0232619856191,0.0222845315993,0.0222628929308,0.0234245244912,0.0245030126551,0.024359425294,0.0231797902185,0.0223002942997,0.0228002697314,0.0242614125637,0.0255629526834,0.0262667770193,0.0269410357137,0.0287753604077,0.0331434363564,0.0414634406112,0.0549586159358,0.074087232153
7,6.5,20.0,0.631419658868,0.675404779283,0.685456898975,0.661208483179,0.60526444336,0.523223944843,0.423343176758,0.315797757134,0.211567413223,0.121057276719,0.0526417129289,0.0114055955787,-0.00164388888304,0.0103345813737,0.040711567896,0.080747927019,0.121349695167,0.154792370224,0.176044282134,0.183384043744,0.178243427307,0.16438706593,0.146703693814,0.129945848112,0.117701995191,0.111783725894,0.112093948454,0.11689676906,0.123379619078,0.128316085031,0.0788130767653,0.0570449846156,0.0423446400886,0.034088724611,0.0302491841076,0.0282608080095,0.026427580171,0.0244427128627,0.0230829163581,0.0231137758356,0.0240485281064,0.0245454160239,0.023869146912,0.0226048063682,0.0221410202306,0.0229841100673,0.0240292318041,0.0240897373166,0.0232210052784,0.022563302076,0.0230285858961,0.024241901011,0.0252629886696,0.0258122725209,0.0265668504636,0.0287543390943,0.0336574417357,0.0425375341345,0.0565043887374,0.0760016212183
8,6.0,0.0,0.663274792121,0.715976097086,0.744586810108,0.748149039239,0.726512873233,0.680460723635,0.612009230255,0.524799406604,0.424388931477,0.318235595706,0.215174329589,0.124354640509,0.0537885886842,0.00885128760536,-0.00884420353788,-0.00182169974927,0.0237966092286,0.0596453895691,0.0969329687574,0.12824216802,0.148845366027,0.15725426057,0.154938964264,0.145406478131,0.132945054821,0.121409031969,0.11332434584,0.109471797853,0.108962614998,0.10968948224,0.0713951128279,0.0501270395077,0.0373432797468,0.031593277465,0.0289394659699,0.0268873155878,0.0255077241856,0.0251945366878,0.0249622588773,0.0235854573524,0.0215133359096,0.0208691594281,0.0224424457554,0.0240613264771,0.0237577021215,0.0219500756588,0.0209616930074,0.0220509115491,0.023546446049,0.0236426357709,0.0225923970771,0.0222646969501,0.0238081958776,0.0261359295082,0.0277111308134,0.028433994274,0.0301779724624,0.0360949124529,0.0482791654071,0.0667225640136
9,6.0,5.0,0.63099537552,0.677640167644,0.700388617626,0.698497478326,0.672027929933,0.621964824979,0.550505689927,0.46144384633,0.360452516106,0.255060437237,0.154124593866,0.0667655855723,0.0009163894706,-0.0381764629287,-0.0490732900111,-0.034506261904,-0.000832490257225,0.0433280406487,0.0889230789904,0.128282751581,0.15643851645,0.171689447154,0.175326001108,0.170713928889,0.162046210197,0.153126676294,0.146473385095,0.142905204645,0.141606482923,0.140575376019,0.0793601911415,0.0572726319286,0.0427155679723,0.0345717297179,0.0299841670803,0.0269733956492,0.0254991654395,0.0255538217767,0.0257232998751,0.0246225905721,0.0227204464856,0.0221596722303,0.0237648273383,0.0254494590078,0.0252473122458,0.0234943617912,0.0223892438695,0.0232383061741,0.0245916731057,0.0246947959067,0.0236728620061,0.0231926428304,0.024379469689,0.0264306265582,0.0281660074335,0.0298610215535,0.033551971984,0.0417513249147,0.0556575084863,0.0751064504052
