,ph,mMacid,E[f(1.25)],E[f(2.00)],E[f(2.75)],E[f(3.50)],E[f(4.25)],E[f(5.00)],E[f(5.75)],E[f(8.00)],E[f(8.75)],E[f(9.50)],E[f(10.25)],E[f(11.00)],E[f(11.75)],E[f(12.50)],E[f(14.25)],E[f(15.50)],E[f(16.25)],E[f(17.25)],E[f(19.00)],E[f(19.75)],E[f(20.75)],E[f(21.50)],E[f(22.25)],E[f(23.25)],std[f(1.25)],std[f(2.00)],std[f(2.75)],std[f(3.50)],std[f(4.25)],std[f(5.00)],std[f(5.75)],std[f(8.00)],std[f(8.75)],std[f(9.50)],std[f(10.25)],std[f(11.00)],std[f(11.75)],std[f(12.50)],std[f(14.25)],std[f(15.50)],std[f(16.25)],std[f(17.25)],std[f(19.00)],std[f(19.75)],std[f(20.75)],std[f(21.50)],std[f(22.25)],std[f(23.25)]
10,6.0,10.0,-0.100331111195,0.0129224520556,0.124691714313,0.228533557097,0.318564788589,0.390002816634,0.43960668328,0.452679345586,0.419103477323,0.373595091882,0.321384520068,0.267607021854,0.216823367374,0.172654727183,0.106961603086,0.0940673589499,0.0976390133888,0.111446405884,0.144869399583,0.156903568849,0.166188647112,0.166299867442,0.159561443168,0.139384660453,0.141500124645,0.114896457161,0.0913748857439,0.071948963573,0.0576112351888,0.0488533798844,0.0449706268159,0.0463331382148,0.0477649298932,0.0487500730657,0.0487810647751,0.0476460285998,0.0456899470817,0.043803221344,0.0441475390275,0.0471165456757,0.0482452642092,0.0483928299265,0.0490350715029,0.0534063924233,0.0673779537118,0.0846078312541,0.106955157643,0.142797508372
11,6.0,20.0,-0.0258659807891,0.0410621331327,0.10671186085,0.167444676578,0.220012745733,0.261891048263,0.291523506399,0.307997096741,0.294612192879,0.275995588285,0.254878856485,0.233644385986,0.214069840999,0.197187598076,0.168678327569,0.153752853835,0.14465787109,0.130391018306,0.0959014835858,0.0770660655435,0.0487262682154,0.0256433543816,0.00159713086471,-0.0309736462064,0.139530917412,0.112664638753,0.0890224309758,0.0699700187093,0.0566393943849,0.0491585686836,0.0460417928474,0.0452403997635,0.0458736146152,0.0466045882907,0.0469039125133,0.0463908424068,0.0452025652166,0.0440182962817,0.0447800553029,0.0469615367212,0.0474997731915,0.047127327786,0.0485276249345,0.0535744811647,0.067956998262,0.0850957329622,0.107259359448,0.143032223384
12,5.5,0.0,0.311976388853,0.402238037579,0.484112301277,0.55349326657,0.606735385466,0.640952820832,0.654287251588,0.569699273613,0.506994537446,0.433547644752,0.354482632529,0.275164376627,0.20072494054,0.135602914277,0.0362586525573,0.0148538507154,0.0189932638952,0.0381093889458,0.0839698557016,0.099052061267,0.108076169504,0.104409245844,0.0911057113961,0.0590704836,0.10125378351,0.085843197533,0.0733978620504,0.0631869241116,0.0543939128489,0.0468615159055,0.0413765329675,0.0418040779726,0.043465467412,0.043669805509,0.0424654176165,0.0407218599114,0.0395636769353,0.0395763801746,0.0412053635127,0.0403013939235,0.0392622769404,0.0388343646193,0.0434641866798,0.0476324047674,0.0558756533569,0.0650037005266,0.0773711352046,0.0990723553192
13,5.5,5.0,-0.246842753694,-0.106273630483,0.0424696753061,0.191544425607,0.332792583114,0.45835382532,0.561293891689,0.69031693266,0.669620207969,0.620972743858,0.549764200563,0.462765124769,0.367470548467,0.271389917088,0.0803278318512,-0.00424201809524,-0.0308011928278,-0.0405056797602,-0.00777839844194,0.0152583341815,0.0447664010485,0.0617763821366,0.0717702902752,0.0719447441408,0.149408274312,0.122526266377,0.0988821803156,0.0788464169023,0.0627798190711,0.0514030027114,0.0456436989297,0.0512594170032,0.0529730296695,0.0525620099681,0.0503970766591,0.0476018184414,0.0455378172412,0.0450296418572,0.047466626435,0.0482763754807,0.0481119362452,0.0478295893369,0.0500504854883,0.0545291937515,0.0677025579243,0.0842653173828,0.106313772161,0.142431590697
14,5.5,10.0,-0.535205169903,-0.504460375234,-0.454620938112,-0.386905676953,-0.303630519553,-0.208087306296,-0.104333613601,0.210497236035,0.302076407502,0.381112021606,0.445386938646,0.493678348616,0.525708670327,0.542013969059,0.526300667893,0.478866953931,0.440132080976,0.380166821363,0.262549852586,0.210644497246,0.142795725224,0.0941936960313,0.0484884492983,-0.00676916916106,0.153784450998,0.12030102258,0.0922533464272,0.0716408128795,0.0591301557709,0.0531314774158,0.0506185107783,0.0476711625384,0.047754208062,0.0484605910183,0.0494489301313,0.0502564614598,0.0504692421308,0.0498446569792,0.046250214915,0.045734884022,0.0472962124091,0.0502339109466,0.0534886881263,0.0564535408965,0.0683095710156,0.0853314628845,0.108673233457,0.146624648998
15,5.5,20.0,-0.410134972174,-0.391364692556,-0.365585537479,-0.334514823842,-0.300086313068,-0.264239525523,-0.228712177923,-0.134242700514,-0.106992492911,-0.0803650892518,-0.0527848651209,-0.022565980494,0.0117791500356,0.0512343155284,0.162885828585,0.251754301824,0.303103884159,0.362662186364,0.42284147783,0.426134623537,0.407881963571,0.378210880493,0.33682104159,0.267925196054,0.14428970798,0.115537770464,0.0912632129419,0.0722768330365,0.0586477185593,0.049908011268,0.045383248086,0.0471366054704,0.0484656864153,0.0486244869101,0.0476285441249,0.0460628791988,0.044746598593,0.0442479638791,0.0456270201026,0.0468063581923,0.0472551473497,0.0475249612286,0.0494112823608,0.0541756543799,0.0687477976984,0.0865179899823,0.109294551363,0.14522493532
16,5.0,0.0,0.182131864305,0.249001284308,0.31111974516,0.366539878972,0.413725537206,0.451618442516,0.479654574196,0.505791670037,0.497401469553,0.482206520754,0.461455020938,0.436412534371,0.408286811315,0.378155911503,0.304699238879,0.252262794155,0.221193468626,0.180044604949,0.107460055265,0.0756422110328,0.032352906422,-0.000672787140048,-0.0339551048646,-0.0781589760508,0.100087204976,0.0813145697042,0.0668296439373,0.0570900708874,0.051226265278,0.0473888689885,0.043943360315,0.0357744000004,0.0366492672086,0.0391591943198,0.0418787255115,0.0436234237029,0.0438437471657,0.0426023995999,0.0373842067684,0.0358473834058,0.0366988495918,0.0394557745048,0.0462149970809,0.0497468859202,0.0565957127861,0.0648391361374,0.0767680268129,0.0985976066633
17,5.0,5.0,-0.30745585762,-0.283862242015,-0.254698844672,-0.220404043427,-0.181393613122,-0.138054936102,-0.090772740574,0.070101458037,0.127960205012,0.186494389348,0.244585092657,0.300964189945,0.354246619897,0.402973591122,0.490812354259,0.524186130321,0.530282910009,0.521174054054,0.458893672893,0.416095577124,0.347169330964,0.288796514654,0.226797565547,0.141860421973,0.144596725899,0.116180205522,0.0918513470711,0.0727090560933,0.0592397892846,0.0509545446691,0.0464937559738,0.0445287347147,0.0458928343054,0.0473574221191,0.0482608946416,0.048195105768,0.0471726818011,0.0456151866487,0.0437171071311,0.0456311989048,0.0472496637142,0.0486620255874,0.0501630483242,0.0542287043941,0.0681186556223,0.0857595537544,0.108712697617,0.145268852918
18,5.0,10.0,-0.161215643203,-0.149655983463,-0.139905690812,-0.132514799483,-0.127754868796,-0.12559872939,-0.125739935581,-0.133584217107,-0.135866171679,-0.136456133246,-0.134490634433,-0.12922330115,-0.120069646791,-0.106658645093,-0.0586268377309,-0.0120372088282,0.0191889989058,0.0625377699612,0.135776897831,0.163463456958,0.194890141209,0.213591539468,0.227721750833,0.239232439977,0.14757563028,0.117398010064,0.09136626645,0.0708929525702,0.0568412064285,0.0489339819052,0.0455354784551,0.0454429585245,0.0461801367279,0.0466108848235,0.0464093434515,0.0455108923868,0.0442035777346,0.0430292781616,0.0431434485082,0.0450127081745,0.0459098027544,0.0464297143552,0.0486273283661,0.0534091354402,0.0672455581946,0.0839769218803,0.105693481568,0.140744516771
19,5.0,20.0,-0.129018201634,-0.129791344311,-0.131408337779,-0.133409586878,-0.135208074257,-0.136166482383,-0.1356957018,-0.122146986893,-0.113510220116,-0.103324535388,-0.092131125578,-0.0805146065029,-0.0690175240294,-0.0580672275203,-0.0356920309303,-0.0217983022636,-0.013467455668,-0.00125162620651,0.0265847083072,0.0419237319671,0.0656759982065,0.0855934116406,0.106713766575,0.135425915933,0.145625697874,0.116098471371,0.0904539375707,0.0703961692087,0.0570269748514,0.0499180055555,0.046925279739,0.0452590337672,0.0459123388387,0.0469068063032,0.0476733717983,0.0477245902135,0.0469486394474,0.0456525482722,0.0437197493748,0.0448626113204,0.0461054565591,0.0475623379408,0.0500530495379,0.0540641350453,0.0673397819692,0.0847266325188,0.107952688821,0.145635139063
