,ph,mMacid,mean,std
0,7.0,0.0,0.911822175737,0.0227166949816
1,7.0,5.0,0.908814539732,0.0229324636205
2,7.0,10.0,0.914396872389,0.0230400890893
3,7.0,20.0,0.912353555798,0.0229444771051
4,6.5,0.0,1.00921068822,0.0329374093384
5,6.5,5.0,1.06420861004,0.0354934490887
6,6.5,10.0,1.01455961544,0.033441205457
7,6.5,20.0,1.01117139131,0.0341778229204
8,6.0,0.0,0.976263590011,0.0315254131936
9,6.0,5.0,0.981150934385,0.0326224947498
10,6.0,10.0,1.05918892786,0.0324022912699
11,6.0,20.0,0.840640124849,0.0331736531879
12,5.5,0.0,0.687331321459,0.0311375054781
13,5.5,5.0,0.799216486673,0.0338926603032
14,5.5,10.0,0.436443910259,0.025746521499
15,5.5,20.0,0.0944318704442,0.033199203252
16,5.0,0.0,0.427096513919,0.0213230146575
17,5.0,5.0,0.125168709621,0.0325045155426
18,5.0,10.0,0.118895501209,0.067810613614
19,5.0,20.0,0.112686618518,0.0431638042735
