,ph,mMacid,E[f(1.25)],E[f(2.00)],E[f(2.75)],E[f(3.50)],E[f(4.25)],E[f(5.00)],E[f(5.75)],E[f(6.50)],E[f(7.25)],E[f(8.00)],E[f(8.75)],E[f(9.50)],E[f(10.25)],E[f(11.00)],E[f(11.75)],E[f(12.50)],E[f(13.25)],E[f(14.00)],E[f(14.75)],E[f(15.50)],E[f(16.25)],E[f(17.00)],E[f(17.75)],E[f(18.50)],E[f(19.25)],E[f(20.00)],E[f(20.75)],E[f(21.50)],E[f(22.25)],E[f(23.00)],E[f(23.75)],std[f(1.25)],std[f(2.00)],std[f(2.75)],std[f(3.50)],std[f(4.25)],std[f(5.00)],std[f(5.75)],std[f(6.50)],std[f(7.25)],std[f(8.00)],std[f(8.75)],std[f(9.50)],std[f(10.25)],std[f(11.00)],std[f(11.75)],std[f(12.50)],std[f(13.25)],std[f(14.00)],std[f(14.75)],std[f(15.50)],std[f(16.25)],std[f(17.00)],std[f(17.75)],std[f(18.50)],std[f(19.25)],std[f(20.00)],std[f(20.75)],std[f(21.50)],std[f(22.25)],std[f(23.00)],std[f(23.75)]
0,7.0,0.0,0.377867808251,0.541558401365,0.692894345597,0.814774658691,0.891244872531,0.911433521079,0.872830186582,0.782705483704,0.656967730571,0.516614253079,0.382782773911,0.271953284105,0.192766745172,0.145315448271,0.122859536712,0.115115783281,0.11184668666,0.105611007471,0.0930195103399,0.0744747366098,0.0528773945915,0.0319644586645,0.0148923541579,0.00338627717151,-0.00249478922858,-0.00412368743514,-0.00382499267783,-0.00433220584595,-0.00828392008039,-0.0178020218801,-0.0341679175183,0.0726668267178,0.0428156602875,0.0318179908094,0.0268689833177,0.0225525742291,0.0228735957951,0.0248187673097,0.0229966193123,0.0191166608906,0.019710675265,0.0234798589602,0.0242199333418,0.0210661633594,0.0181912333933,0.0191891771872,0.0211801758042,0.0211362905109,0.0195730855243,0.0185179642916,0.018700255987,0.0192203686172,0.0194446764626,0.0194879497539,0.0195669214205,0.019838677496,0.0206366326759,0.0221824645188,0.0244787830754,0.0292794116734,0.0420928830004,0.0675827974683
1,7.0,5.0,0.374901704553,0.538584172185,0.689911559223,0.811783506064,0.888245312522,0.90842597414,0.86981395402,0.779680632005,0.653935003343,0.513573642854,0.379735013416,0.26889778459,0.189703869684,0.142245760254,0.11978367707,0.112033621191,0.108758567497,0.102517099892,0.0899205088148,0.0713717133906,0.0497701632779,0.0288532079595,0.0117779054366,0.000268439409021,-0.00561449607392,-0.00724543496782,-0.00694832969145,-0.00745621309246,-0.0114082826362,-0.020926900206,-0.0372925077862,0.0728119825819,0.043013342822,0.03202007262,0.0270542915349,0.022750507064,0.0230891900598,0.0250609222229,0.0233059761063,0.019519563779,0.0200953393102,0.0237697563027,0.0244537104532,0.0212813422336,0.0183959642824,0.0193660656031,0.0213504804808,0.0213431668024,0.0198585639599,0.0188981983877,0.0191472848234,0.0196951180547,0.019907072572,0.0198931113021,0.0198827533809,0.0200618579981,0.0207977772474,0.0223365866452,0.0246785841507,0.0295366068769,0.042349559125,0.0677884871922
2,7.0,10.0,0.380460839308,0.544147889143,0.69548091043,0.817357673921,0.893823873291,0.91400830916,0.87540059682,0.785271039925,0.65952776003,0.519168699706,0.38533151347,0.274495625027,0.195301995733,0.147843480704,0.125379976121,0.117628357879,0.114351124871,0.108106447867,0.0955063686902,0.0769525242762,0.0553460605203,0.0344238818931,0.0173417739294,0.00582588397601,-6.49982841388e-05,-0.00170324832124,-0.00141378856974,-0.001930415986,-0.00589140885428,-0.015418593018,-0.0317931741828,0.0726802145592,0.0429223888368,0.0320491495442,0.0271954263463,0.022937290712,0.0232009217943,0.0250542993206,0.0231918029604,0.0193166976064,0.0199056770809,0.0236575817759,0.0244024440568,0.0212744194173,0.0184201068167,0.0193962226866,0.0213693431399,0.021337851133,0.0198074418336,0.0187761505436,0.0189529832426,0.0194510574982,0.0196538479669,0.0196856644556,0.0197671586861,0.0200534562263,0.0208643761531,0.022405971535,0.0246727393305,0.0294145318979,0.0421568590029,0.067604305805
3,7.0,20.0,0.378292925337,0.542003138587,0.693360022978,0.815261393503,0.891753938454,0.911965439217,0.873385434265,0.783284238569,0.657570908888,0.517242096586,0.383435457878,0.272630450508,0.19346875728,0.146042718376,0.123611699148,0.115892742526,0.112648210434,0.106436480178,0.0938690525133,0.0753478884841,0.0537731970975,0.0328826429512,0.0158321573797,0.00434725832277,-0.00151328565058,-0.00312203094674,-0.00280460767534,-0.0032932092434,-0.00722726955806,-0.0167281992343,-0.033077437057,0.0726950891709,0.0429772841816,0.0321202307409,0.0272311737921,0.0229004309257,0.0230954674494,0.0249220366142,0.0230414279896,0.0191491733677,0.0197594511575,0.0235414498204,0.0242876693031,0.021133026135,0.0182460493812,0.0192286967843,0.0212251288409,0.0212105460093,0.0196920866176,0.0186734733399,0.0188594066944,0.0193578702967,0.019553571044,0.0195793797858,0.019665321817,0.0199732919318,0.0208290122657,0.0224410638598,0.0247976753868,0.0296248379494,0.0423899176103,0.0678001568354
4,6.5,0.0,0.405879746753,0.599033089343,0.776856727295,0.916403858566,0.996954347593,1.00545388344,0.940765620204,0.815106974552,0.651806298781,0.479789614192,0.326404050561,0.21086811219,0.140438126322,0.110361942519,0.107330527725,0.114932859289,0.119085216852,0.111692459639,0.0916553043166,0.0634306814029,0.0341278517757,0.0104257329569,-0.00363282908122,-0.00749481455236,-0.00368125640977,0.00342342277898,0.00899392139368,0.00893953544219,0.000614174744461,-0.0169521421988,-0.043184284264,0.0963001898021,0.0629397902216,0.0470312059633,0.0395932645369,0.0348207657021,0.0330484083741,0.0322088180605,0.0294178377782,0.0267111731694,0.0278310926917,0.0301566077103,0.0293442936096,0.0261399230014,0.0252395685978,0.0276408188157,0.0292079068637,0.0281142952075,0.0264345874652,0.02664158549,0.0279340934404,0.0282605390975,0.0274987294723,0.0270979595987,0.0279397225013,0.0295290783943,0.0312993856061,0.0333850756056,0.0365918559767,0.043489858666,0.0591810152076,0.0876679429832
5,6.5,5.0,0.55762180487,0.733585285004,0.890418933789,1.00629037773,1.06173715278,1.04502919708,0.95632365368,0.809023210643,0.627449047899,0.441261673895,0.278243556406,0.15772703246,0.0867709344053,0.0601397804471,0.0638092886034,0.0804866056938,0.0951175786617,0.0986272281195,0.0889994855596,0.0699046067055,0.0478398164602,0.0290800749911,0.0174835403058,0.0136268085355,0.0152023840506,0.0181866161686,0.0182236945403,0.0117492790379,-0.0033441607141,-0.0275191014072,-0.059757054174,0.111436704426,0.0744224328023,0.0540351818904,0.0430944671768,0.0365009028527,0.0340618925693,0.0332509252773,0.03095093599,0.0289619920579,0.0304095668663,0.0326010716379,0.0315395340949,0.0280520657092,0.0267895517156,0.0289401639419,0.0304984264658,0.0295005651531,0.027830135017,0.0279194844212,0.0292025159414,0.029808345458,0.0295300674628,0.0294506474185,0.0300579276013,0.030879474088,0.0318889718165,0.0342530255932,0.0398861312431,0.0513369838954,0.0718763735985,0.103972572199
6,6.5,10.0,0.379001167667,0.578905487934,0.763874523236,0.910539062498,0.997766238688,1.01212630237,0.952177120345,0.829924205115,0.668597616927,0.497147995533,0.343062950712,0.22580781446,0.152965260179,0.120162585971,0.114479753265,0.119873742978,0.122569693794,0.114691809608,0.0952558918722,0.0687125582618,0.0420537264378,0.0217356943045,0.0114999386889,0.0115516183578,0.0190037506922,0.0291253439201,0.0367945866972,0.0376969215631,0.0290578044865,0.0098767174308,-0.0192023052712,0.112972668917,0.0749014831941,0.0532591540624,0.0416781298158,0.0353885960493,0.0337342648158,0.0333368466924,0.0308055903423,0.0281783177665,0.0292670805301,0.0316406513516,0.0309780544052,0.0278086582163,0.0265016354379,0.0282908914021,0.0295290072517,0.0284941690602,0.0272044760356,0.0278630612661,0.0294232241491,0.0298606878774,0.0291320408815,0.0286890162654,0.0293789380651,0.0307448255474,0.0324293921162,0.0350680865171,0.0401795506683,0.0505747444929,0.0703301413006,0.102368625445
7,6.5,20.0,0.276801285222,0.495106846459,0.700582195977,0.868665239205,0.976977141533,1.01087207934,0.967808243633,0.858887758323,0.706693841229,0.539831948848,0.385769912575,0.264274542024,0.183527904173,0.139996148808,0.121780978581,0.113957048136,0.103881306834,0.0847423764603,0.0564723012153,0.0242341284834,-0.00452214413879,-0.0231525013118,-0.0280057976076,-0.0192282185516,-0.000279361687648,0.0233651953687,0.0457205717847,0.0615670404365,0.0672303003519,0.0608861036587,0.0424720405261,0.112346234268,0.0750749377859,0.0540060227733,0.0424790019899,0.0359595040591,0.034248278677,0.0341497356951,0.0320905311598,0.0297023995121,0.0304075123941,0.0321660810715,0.0310960675057,0.027869461005,0.0268318725575,0.0288770247413,0.03013386363,0.0288969013894,0.0273046303999,0.027831087576,0.029545446715,0.0302512252783,0.0296616062753,0.0290775864143,0.0294808247138,0.0307144232589,0.0325108960964,0.0352920632827,0.0403085246089,0.050460537036,0.0702479969627,0.102809116198
8,6.0,0.0,0.297023137634,0.476664759467,0.655227806154,0.811667261187,0.924064330155,0.974892276232,0.9560021757,0.871574425825,0.737792706868,0.579084839205,0.422001754645,0.288710714945,0.192186435079,0.134516720998,0.108535838499,0.101847796533,0.10157624123,0.0982063936759,0.0874783472772,0.0701488276904,0.0502267690177,0.0326261787311,0.0211613405466,0.0173972088072,0.0204566187196,0.0275338826159,0.0347511893284,0.0380452197185,0.0339140404186,0.019961801028,-0.00476248536242,0.0920349802448,0.0596620348006,0.0466114928835,0.0407651530798,0.0348784870536,0.031766601061,0.0319747874557,0.0309838370096,0.0279546011863,0.0268039963789,0.0286727086333,0.0297317988033,0.0282515010641,0.0264182973073,0.0264745446893,0.0273325265207,0.0272222512374,0.026417158105,0.0261810371481,0.0267260679962,0.0272363588353,0.0272534338802,0.0270890266674,0.0273592063499,0.0285622466002,0.0308663987417,0.034054560443,0.0381663562343,0.045215440649,0.0601369422175,0.0873443325659
9,6.0,5.0,0.474040553366,0.624727914536,0.76980376744,0.889824092669,0.964625462223,0.978487729843,0.925004277012,0.809925798311,0.650736664451,0.472814411379,0.303259134826,0.164360837504,0.0688015948879,0.0179961607421,0.00378958264648,0.0125662789982,0.0300972748165,0.0454832622853,0.0531483892801,0.0526854696661,0.0471655110267,0.040833188159,0.0371279663753,0.037531514168,0.0413538299607,0.0461996676918,0.0487780656201,0.0457217978647,0.0342732037736,0.0127686343801,-0.0190716461259,0.109639509688,0.0723235500341,0.0527407522294,0.0426638865369,0.0355404988648,0.032633329842,0.0331708309637,0.032422826699,0.029750789678,0.028880191959,0.0306466789634,0.0314113040967,0.0296361569093,0.0276079621255,0.0276778507409,0.0287704320187,0.028982023861,0.0283721122966,0.0280379152702,0.028288544842,0.0285880735892,0.02866586891,0.0288134226904,0.0293932345853,0.0305748863215,0.0324953968374,0.0355183249183,0.0408032041184,0.0512457022493,0.0710275221807,0.102903174261
