,ph,mMacid,mean,std
0,7.0,0.0,6.1054225833,0.0721436901163
1,7.0,5.0,5.90232477364,0.0693350268639
2,7.0,10.0,6.00759307715,0.0596132077227
3,7.0,20.0,6.19939588795,0.0594639145077
4,6.5,0.0,6.06052408379,0.0618577501881
5,6.5,5.0,5.86065924023,0.0607482752614
6,6.5,10.0,6.04042320784,0.0777435568568
7,6.5,20.0,6.34120977862,0.0802655571226
8,6.0,0.0,6.23759484028,0.0992765684183
9,6.0,5.0,5.91517870699,0.109659698714
10,6.0,10.0,6.17922816944,0.0959328813611
11,6.0,20.0,6.30311420066,0.103538159719
12,5.5,0.0,6.03041210947,0.0935879838603
13,5.5,5.0,5.97647171179,0.109902932413
14,5.5,10.0,6.1071099702,0.0989247864608
15,5.5,20.0,1.6034875759,0.109689687735
16,5.0,0.0,6.07928476254,0.100490708478
17,5.0,5.0,4.47538894458,0.125549634691
18,5.0,10.0,0.952318754178,0.111613346921
19,5.0,20.0,1.02665131178,0.0855628120327
