,ph,mMacid,E[f(1.50)],E[f(2.25)],E[f(3.00)],E[f(3.75)],E[f(4.50)],E[f(5.25)],E[f(6.00)],E[f(6.75)],E[f(7.50)],E[f(8.25)],E[f(9.00)],E[f(9.75)],E[f(10.50)],E[f(11.25)],E[f(12.00)],E[f(12.75)],E[f(13.50)],E[f(14.25)],E[f(15.00)],E[f(15.75)],E[f(16.50)],E[f(17.25)],E[f(18.00)],E[f(18.75)],E[f(19.50)],E[f(20.25)],E[f(21.00)],E[f(21.75)],E[f(22.50)],E[f(23.25)],E[f(24.00)],std[f(1.50)],std[f(2.25)],std[f(3.00)],std[f(3.75)],std[f(4.50)],std[f(5.25)],std[f(6.00)],std[f(6.75)],std[f(7.50)],std[f(8.25)],std[f(9.00)],std[f(9.75)],std[f(10.50)],std[f(11.25)],std[f(12.00)],std[f(12.75)],std[f(13.50)],std[f(14.25)],std[f(15.00)],std[f(15.75)],std[f(16.50)],std[f(17.25)],std[f(18.00)],std[f(18.75)],std[f(19.50)],std[f(20.25)],std[f(21.00)],std[f(21.75)],std[f(22.50)],std[f(23.25)],std[f(24.00)]
0,7.0,0.0,0.624110144692,0.760158002828,0.852289209674,0.895813691906,0.891556964623,0.845575645542,0.767971078366,0.671020995454,0.567046051141,0.466476050648,0.376531323051,0.300756149913,0.239403904483,0.190437556706,0.150799715004,0.117556870804,0.0886507590226,0.0631539154253,0.0410949898984,0.0230331627658,0.00958783170489,0.00107773274775,-0.00265512734999,-0.00225368158339,0.00126287354496,0.00663800943872,0.0124993991986,0.0174462664273,0.0201210069708,0.0192924147483,0.0139712238134,0.104008537448,0.0862902185107,0.076243127511,0.0647048814722,0.0478880761616,0.0312108807835,0.031871011284,0.0470373025718,0.0588558931161,0.0610317749168,0.0533495362201,0.0392867221523,0.0254511746139,0.0210255000461,0.0252386692753,0.0284953311932,0.0280279387871,0.0251910836062,0.0223321361606,0.0208820001354,0.0206799612164,0.0211035596265,0.0219629629634,0.0232355904186,0.0246931275512,0.0259893787229,0.0270650616206,0.02887748771,0.0343040034289,0.0471451080433,0.0691215110847
1,7.0,5.0,0.794985309308,0.908260783594,0.956263821812,0.940378735816,0.870827191633,0.764493166742,0.641416417184,0.520697051585,0.416802577567,0.337192737359,0.281885300304,0.245031350208,0.217907994618,0.192268450237,0.162928676332,0.128810708493,0.0923615516085,0.057868577494,0.0294950768848,0.00980204132957,-0.00085246647853,-0.00404067671337,-0.00243776969179,0.00115450814023,0.00456891985054,0.00662956774545,0.0070797833102,0.00622111320021,0.00444786041477,0.00186202757166,-0.00191077112707,0.0988912298951,0.0610254803917,0.0415843719643,0.0425016819707,0.0472941527081,0.0467130865381,0.0407995441838,0.0330753142449,0.0279995565851,0.0277170404357,0.0298932412836,0.0313217729513,0.0305986998389,0.0282382881629,0.0261516932065,0.0257864482498,0.0264055531399,0.0265648639506,0.0260436548739,0.0255881165896,0.0257168362257,0.0262760774014,0.0268618852397,0.0272911685923,0.0278155629583,0.0288431355523,0.0305199769836,0.0333452101422,0.0398490658463,0.0543882388381,0.079354731893
2,7.0,10.0,0.825671021394,0.97099554341,1.04236885415,1.03384459504,0.95239895676,0.817187002696,0.655489994028,0.496218062634,0.362898835328,0.268436235106,0.213365173268,0.188024714215,0.177565701399,0.167725819688,0.149277336574,0.119836080195,0.0829255767607,0.0452294763145,0.0134217014007,-0.00818862046433,-0.018588556844,-0.0196325157245,-0.0148059159089,-0.00783279842568,-0.00161570221422,0.00226201764504,0.00349365438562,0.00259921497391,0.0003080811384,-0.00298798702156,-0.00749932118832,0.108945500079,0.0769264862132,0.0560424071821,0.0446431716174,0.0368625205231,0.0315581076178,0.0329787548355,0.0383523049413,0.0401837905074,0.0360992409029,0.0298161529314,0.0271907792242,0.0280603895487,0.0280458683513,0.0265865453039,0.026120893337,0.0271912214313,0.0276885944654,0.0265986101842,0.0252958431306,0.0255213061855,0.0269550148028,0.028067832518,0.0282861742975,0.028454160189,0.0295248057857,0.0312073907347,0.0335172683594,0.0397536470551,0.0550056007349,0.0808901943215
3,7.0,20.0,0.831446789012,0.986234558742,1.06991820638,1.07484190576,1.00505598423,0.876193874351,0.71254081066,0.541828369453,0.389127146012,0.271596595628,0.195615885099,0.157012675848,0.144079037426,0.142196607181,0.138502441881,0.12518717885,0.100630645422,0.0684004155013,0.0348195953508,0.00619288971088,-0.0133259654933,-0.0226407573308,-0.0233631593999,-0.0186458444742,-0.0118193853208,-0.00540886095624,-0.000799839192537,0.00151130802337,0.00138991306776,-0.00139154994731,-0.00731893723893,0.10630217949,0.0782186004209,0.0622811560541,0.0541061365073,0.0464794002691,0.0366458890879,0.028442351635,0.0284075165997,0.0336787399096,0.0371290590941,0.0366939208208,0.0338127447619,0.0307033354202,0.0283955299144,0.0266459238238,0.0254340807959,0.0253196306048,0.0260754054304,0.0264772014958,0.0259028366532,0.025120123592,0.0252045096227,0.0260005684834,0.026663434916,0.0272209391554,0.0284387813992,0.0303753807162,0.0330147179619,0.0393946649475,0.0549475556103,0.0813831438533
4,6.5,0.0,0.576642803027,0.74563409094,0.866756295774,0.927403857219,0.923861104613,0.862835648118,0.760355305875,0.63801226403,0.517554097761,0.415517251319,0.339722001579,0.288759653683,0.254467490307,0.226249588541,0.195488007219,0.158399148227,0.116503887763,0.0749284412663,0.0395841094607,0.0145506825829,0.000686057011479,-0.0042198733501,-0.00410766854651,-0.00289929048223,-0.00312179017301,-0.00537980808943,-0.00872388354416,-0.0115810951747,-0.0127794532362,-0.0122324840237,-0.0110837930137,0.109355308159,0.082363101689,0.0666111414965,0.0556792746702,0.0442792896514,0.034406847362,0.0347551210139,0.0437348315936,0.0500013555392,0.0477709444379,0.0380294927121,0.0284056326111,0.0290830517619,0.0354718049613,0.0383237763187,0.0361749195787,0.0321106961701,0.0294946061388,0.0286690279296,0.0282887610593,0.0280515390922,0.0281623958045,0.028315751,0.0285053653792,0.0294705064439,0.0313348070313,0.0331676910145,0.0353408916398,0.0422636765974,0.0597230690496,0.0885742248722
5,6.5,5.0,0.72899236102,0.879041236557,0.959863424938,0.964786652695,0.899355850198,0.780979367749,0.635516016534,0.491295734254,0.372156429298,0.291641517519,0.250380678897,0.237620164266,0.236301221607,0.22973243987,0.207304121284,0.167243033897,0.115737483216,0.0632908599338,0.0201014125124,-0.00761714292091,-0.0191608789634,-0.018558654205,-0.0122318320984,-0.00626235560946,-0.00436575306633,-0.00713944106104,-0.0126224307387,-0.0176649872038,-0.0194859347311,-0.0168141465512,-0.01032812478,0.124942720923,0.0835239746023,0.0538569792159,0.0408510734477,0.0395725232418,0.0388644985136,0.0358239596482,0.0334480224224,0.0333078247678,0.0331937222436,0.0319497008653,0.0313286679488,0.0322125840008,0.0326219838974,0.0312393648194,0.029571626394,0.0296767977469,0.0309051112458,0.0313784589873,0.0309531260169,0.0308382319358,0.0314147217132,0.0318554168175,0.0319042417752,0.0325136699246,0.0341822139377,0.0362587697123,0.03963297678,0.0492174695725,0.0702465347461,0.103142169145
6,6.5,10.0,0.864438183281,1.02937221476,1.11529565634,1.10892455807,1.01328969087,0.84878056575,0.649145849617,0.453081557671,0.29391806646,0.190932633594,0.145404012041,0.142738801035,0.159573918178,0.172881124714,0.167577167388,0.140062878602,0.0970318788819,0.0507938730023,0.0134806307513,-0.00747576195311,-0.0111793753948,-0.00231162289968,0.0116278692368,0.0234748866286,0.0287296183068,0.0264359493351,0.0186479633335,0.00894827832416,0.000726833174517,-0.00414589523864,-0.0058545691813,0.115804106836,0.0780214453752,0.0535294396901,0.0440192566598,0.0406204854885,0.0362574866973,0.0339443009851,0.0366992409513,0.0391303976216,0.0366798480061,0.0317510546401,0.0308038172297,0.0340671622385,0.0357446934208,0.0337798799273,0.0309780668546,0.0306118238797,0.0316904351966,0.0316441920539,0.0305634719021,0.0303007934137,0.0312351759256,0.031935336449,0.0318734630797,0.0324025221782,0.0344666238804,0.0369403470974,0.0398715892267,0.0486432822453,0.0699348578309,0.103966568109
7,6.5,20.0,0.900018247071,1.07437469636,1.17181419818,1.17737395854,1.091222697,0.930325385141,0.725556122871,0.514573358984,0.332404796252,0.202736940121,0.132841817619,0.113748503593,0.125344898421,0.144332774749,0.152046234437,0.139486262083,0.108197133994,0.0673403765546,0.0286476182856,0.00147907678172,-0.0102032261158,-0.00820831895606,0.00176172227635,0.0130415510168,0.0206384252951,0.0225983711788,0.0198463388434,0.0149075192834,0.0102713379558,0.00715673048876,0.00507647932109,0.109034515043,0.071518925351,0.0489573995919,0.0425083710152,0.0415599628021,0.0378006670368,0.0328274204977,0.0324489544062,0.0360056047111,0.0377061719249,0.0355995029352,0.0323210999478,0.0312492900781,0.0321113007583,0.0326438480337,0.0325279992714,0.0327925147013,0.0332405058608,0.0326240853899,0.0309782055982,0.0300692742569,0.030951958738,0.0323814295701,0.0330854353845,0.0335693912382,0.0348298473731,0.0365476080066,0.0389970422671,0.0473289922024,0.0686089773795,0.103208867591
8,6.0,0.0,0.429827112388,0.607385329815,0.75672875956,0.860734612076,0.907326792575,0.892882061036,0.823799893439,0.715386553065,0.588164349244,0.462712450117,0.354771628913,0.272256945979,0.215022898523,0.177111317765,0.150320386665,0.12756356716,0.104870558031,0.081647275917,0.05958707022,0.0410758348398,0.0279017863569,0.0206774479296,0.018934869952,0.0215591311617,0.0271967460866,0.0344336156965,0.0417635384828,0.0474944611605,0.0497588942942,0.0467193311823,0.0369342529312,0.10733163827,0.0846652574902,0.0704321690629,0.0578634008831,0.0447201056729,0.0350124817646,0.0355599745008,0.0434895635429,0.0495126477071,0.0484205498868,0.0401052540748,0.0299892335163,0.0277115369052,0.0330686922229,0.0368064037162,0.0357302389736,0.0318506395027,0.0286096033275,0.0274733346015,0.0274526567129,0.0275594155634,0.0276700824127,0.0279517888783,0.0286162134833,0.0297860771252,0.0312835776757,0.0328742475443,0.0354555951336,0.0427846460479,0.0598314307289,0.0878431840645
9,6.0,5.0,0.553881344132,0.71108124348,0.819390666378,0.86765828078,0.853077023642,0.78270333121,0.672715914858,0.54508045896,0.422310152946,0.321874719071,0.252197887158,0.211721411758,0.191281919422,0.178712406149,0.163726448364,0.141171663397,0.111693860991,0.0800444357762,0.052193980187,0.0326712898521,0.0231291085312,0.0223956892608,0.0275580922565,0.0353797412554,0.0433570635212,0.0501151952541,0.0551879923144,0.0584810052414,0.0597525648909,0.0583594964466,0.0533334990675,0.118692160315,0.0808696722352,0.0535489040504,0.0397074710898,0.0378124502598,0.03851956286,0.0362264918439,0.0324331327952,0.0311392139606,0.0323379420519,0.0329038048504,0.0320114274549,0.0310793686687,0.0309040529237,0.0309304766584,0.0307578104393,0.0305462357763,0.0303550482555,0.0301387434507,0.0300970735274,0.0303560040068,0.0306598861285,0.0308679500315,0.0313099307606,0.0323444112576,0.0338818512922,0.0357890631024,0.039240358321,0.0484413770892,0.0688095565696,0.10167776048
