,ph,mMacid,E[f(1.50)],E[f(2.25)],E[f(3.00)],E[f(3.75)],E[f(4.50)],E[f(5.25)],E[f(6.00)],E[f(6.75)],E[f(7.50)],E[f(8.25)],E[f(9.00)],E[f(9.75)],E[f(10.50)],E[f(11.25)],E[f(12.00)],E[f(12.75)],E[f(13.50)],E[f(14.25)],E[f(15.00)],E[f(15.75)],E[f(16.50)],E[f(17.25)],E[f(18.00)],E[f(18.75)],E[f(19.50)],E[f(20.25)],E[f(21.00)],E[f(21.75)],E[f(22.50)],E[f(23.25)],E[f(24.00)],std[f(1.50)],std[f(2.25)],std[f(3.00)],std[f(3.75)],std[f(4.50)],std[f(5.25)],std[f(6.00)],std[f(6.75)],std[f(7.50)],std[f(8.25)],std[f(9.00)],std[f(9.75)],std[f(10.50)],std[f(11.25)],std[f(12.00)],std[f(12.75)],std[f(13.50)],std[f(14.25)],std[f(15.00)],std[f(15.75)],std[f(16.50)],std[f(17.25)],std[f(18.00)],std[f(18.75)],std[f(19.50)],std[f(20.25)],std[f(21.00)],std[f(21.75)],std[f(22.50)],std[f(23.25)],std[f(24.00)]
0,7.0,0.0,-0.452305083903,0.0295136486965,0.680704226777,1.45405708297,2.28354048548,3.09572916401,3.82429406566,4.42348862491,4.87645409392,5.19564945233,5.41534201662,5.57883234865,5.72482408887,5.87737032489,6.04219621553,6.20964640564,6.36214140222,6.48275289987,6.56169535957,6.59889405015,6.60260363952,6.58550301362,6.5602821219,6.53640306215,6.51880780696,6.50836475363,6.50322636462,6.50017312328,6.49535780313,6.48438326236,6.46206333399,0.0772905725168,0.0603911921593,0.0583575866081,0.0571155889099,0.054646520065,0.0531343181456,0.0536317184183,0.0535862305203,0.0509394592766,0.0477062680042,0.0471387651069,0.0482521851062,0.0478568419526,0.0459221756872,0.0450974748466,0.0460807221338,0.0467826435234,0.046224165848,0.0457148967116,0.0462837372739,0.0471341380902,0.0474155759995,0.0476068283695,0.0484690894441,0.0498024891041,0.0510006496874,0.0521562688583,0.0539747801545,0.0566927332236,0.0611794175132,0.0777762520085
1,7.0,5.0,-0.35919831223,0.115618680654,0.759807914542,1.52616032193,2.34864435784,3.15383520982,3.87540405542,4.46760486822,4.9135789623,5.2257857591,5.43849278397,5.59500097694,5.73401420695,5.87958591875,6.03744134459,6.19792560909,6.34345936132,6.4571146829,6.52910615165,6.55935940805,6.55612946856,6.53209550467,6.49994768003,6.46914847507,6.44464013131,6.4272915503,6.41525531435,6.40531240178,6.393615941,6.37576904684,6.34658608444,0.0804270203131,0.0629305435089,0.0601211436573,0.0583633114535,0.0555799960362,0.053873410675,0.054248162809,0.0541154489158,0.0513663883523,0.0479684710576,0.0471988063471,0.0481725960765,0.0477517530476,0.0459040280226,0.0452422113222,0.0463862867266,0.0472048640416,0.0467245558458,0.0462723087055,0.046914485366,0.0479186323006,0.0484859990526,0.0490872682648,0.0503922804972,0.0520840298595,0.0534737603389,0.0546221692043,0.0563011802824,0.0589592169407,0.0636772495923,0.0805232033551
2,7.0,10.0,-0.0140432089393,0.463487906387,1.11037145226,1.87939810143,2.70453629149,3.51236131223,4.23654425158,4.83133924956,5.27988762121,5.59464894665,5.80989089989,5.96891441113,6.11042357807,6.25847187977,6.41878503504,6.58170794307,6.72966160747,6.84571817991,6.92009243886,6.95271000395,6.95182618145,6.93012003595,6.90028197674,6.87177426101,6.84953939018,6.83444607164,6.82464708791,6.81692307708,6.80742724731,6.79176269428,6.76474354476,0.0814406561488,0.0636564237913,0.0604549087347,0.0584422416657,0.0554591675853,0.0535422258135,0.0537497229639,0.0535771827415,0.0509649283019,0.0478933306862,0.047511630303,0.0487204099533,0.0483084797042,0.0462624734318,0.0452853822749,0.0461877329543,0.0469639266643,0.0466482030029,0.0464938153933,0.0474160328202,0.0485522028537,0.0490745866123,0.0495116460179,0.050676103796,0.0524089529726,0.0540865918701,0.0556920148323,0.0577814639762,0.0605691058127,0.0650333478904,0.0813052125324
3,7.0,20.0,-0.514147140375,-0.0191994421215,0.645140450169,1.43166250245,2.2743339876,3.09972906027,3.8415177095,4.45395264469,4.92017423014,5.25264051388,5.48561810348,5.66240650018,5.8217085603,5.98757642001,6.16573437375,6.34652607472,6.51237108097,6.64634016221,6.73864678916,6.78921535085,6.80629945346,6.80257701614,6.79073709425,6.78024077413,6.77602904081,6.77896932828,6.78721309684,6.79753994609,6.8061017747,6.80850045486,6.79954883904,0.0841203074146,0.0659371747212,0.06243761655,0.0603775276303,0.0573505543337,0.0551871145338,0.054969711954,0.0544097702282,0.0515743691227,0.0484415683177,0.0480899868844,0.0493558912389,0.0490235383046,0.0470826627666,0.0461861245903,0.0470711874508,0.0476923644931,0.0470567764384,0.0464645200903,0.047032274029,0.048117803768,0.0489739333155,0.0500353085017,0.0518503710959,0.0539908011039,0.0557392675484,0.057179539141,0.0591263222574,0.0621268558249,0.0673676807574,0.0845454299996
4,6.5,0.0,-0.3570869021,-0.017918012568,0.531639011255,1.25838422838,2.09577578588,2.95588393069,3.74921359898,4.40634371122,4.89392319185,5.21924618791,5.42193629878,5.55632581062,5.67163110831,5.79738748675,5.93879083117,6.08206262694,6.20589910736,6.29324505288,6.3385499681,6.34850699768,6.33745871806,6.32067231855,6.30887354397,6.30606953904,6.31073499763,6.31890078362,6.3271750923,6.33421801785,6.34024857647,6.34519429664,6.34665137713,0.114825462938,0.0867464149288,0.0754435307611,0.0703558865869,0.0679506176095,0.0666265486265,0.0664113860332,0.0666003129404,0.0658644345971,0.0646795097635,0.0643951077758,0.064485979847,0.0637463137075,0.0629305351468,0.0633674693866,0.0642141705285,0.0638356938573,0.0625327336158,0.0619010037224,0.0624157071168,0.0633354145252,0.0643258293373,0.0655949893887,0.0668974185559,0.067445080564,0.0668833309348,0.0662673353682,0.0679193429804,0.0736850191514,0.0858604895255,0.11566325992
5,6.5,5.0,-0.147142421535,0.217838048136,0.777859817316,1.50144119181,2.3246887819,3.16298627893,3.93048897409,4.5614097021,5.02567423633,5.33320831353,5.52541511445,5.65745383891,5.77842570545,5.916925796,6.07658796856,6.24171041551,6.38898534187,6.49953861015,6.56640281912,6.59540175702,6.60061499137,6.59762551653,6.5979490971,6.60669579183,6.62356159925,6.6457189161,6.67065848229,6.6975284739,6.72655888116,6.75719100522,6.78607513625,0.125540951213,0.0863397924469,0.0745059421848,0.0721293032168,0.0712638245085,0.0699934075393,0.0690451752708,0.0682459893511,0.0665833573339,0.0648651391551,0.0647984884032,0.0658126763207,0.0661645849877,0.0659559217962,0.0662501104832,0.0666338167656,0.0660708898837,0.0649889795491,0.0645469783354,0.064680682781,0.0645762079151,0.0643978675293,0.0651396593603,0.0670395303475,0.0690852620899,0.0701723322509,0.0703844021318,0.0711658818057,0.074702410984,0.0868264651828,0.124802997596
6,6.5,10.0,-0.261100423385,0.221789056034,0.89890597259,1.73399374277,2.65882269431,3.58520285165,4.4247433029,5.11031394814,5.61176232835,5.94014572338,6.13903758299,6.2665394834,6.37513718446,6.4968932882,6.6386506409,6.78736568111,6.92163379106,7.02362493011,7.08656443753,7.11572296996,7.12406930389,7.12575423281,7.13079371588,7.14296554394,7.16099189556,7.18155222216,7.20217339581,7.22253991887,7.24382597212,7.26668377315,7.28907646361,0.124634274881,0.0878631266717,0.0766647300419,0.0737603875789,0.0723207630083,0.0707147919515,0.069538396086,0.0684862000983,0.0665161041869,0.0644255176566,0.0638877326712,0.0643377985453,0.0641546704713,0.0636928166248,0.0642193872327,0.0652257627772,0.0654211376783,0.0650593247624,0.0652231075796,0.0658260837683,0.0660014801061,0.0657454571773,0.0659236884713,0.0670379747762,0.0687126522907,0.0702714617138,0.0714460225045,0.07261094733,0.0752157983566,0.085874402392,0.123308303414
7,6.5,20.0,0.0653998556074,0.0692682936772,0.315269353192,0.781651362291,1.41087009277,2.12099014771,2.82517737944,3.45326421192,3.96793114301,4.36970790577,4.68928115739,4.97063075634,5.2520267936,5.55227032081,5.86675799051,6.17342776006,6.44460763367,6.65899042314,6.80889428615,6.90083374225,6.9506197109,6.97623879197,6.99194834656,7.00566342767,7.0197485403,7.03378129849,7.04733586886,7.06131223414,7.07738555341,7.09617616661,7.11528996104,0.124782969385,0.0885311085976,0.0762922920121,0.072959984357,0.0718615821368,0.07064858137,0.0696652109002,0.0689382664231,0.067704833267,0.0665107854343,0.0664638904728,0.0668203381659,0.0662667965052,0.0654223470799,0.0655666831781,0.0661338046589,0.0658826234591,0.0652159356324,0.0653317519801,0.0661160703652,0.0666329612056,0.066887596683,0.0676954596982,0.0692358987074,0.0706751950893,0.0712129640618,0.0710883877004,0.0715682423869,0.0746661728633,0.0869418563659,0.126759221052
8,6.0,0.0,-0.256833329475,0.0758389285394,0.522809784699,1.07854196176,1.72655871292,2.43679618907,3.16664474348,3.86647343152,4.48861720447,4.99717970314,5.37538284143,5.62791613223,5.7775338876,5.85723489529,5.90084018478,5.93508060478,5.97540571759,6.02610591811,6.08374510584,6.14195525441,6.19559207286,6.24294728357,6.2857246169,6.32738331567,6.37090516477,6.4170095596,6.46340927064,6.50514515587,6.53561492672,6.54777137497,6.53510461395,0.111539408465,0.0854984027767,0.0749201032489,0.0692389837441,0.0673390513826,0.0675099181418,0.0676033075338,0.066822650962,0.0656182770307,0.0646822367248,0.0640496261753,0.0634239209312,0.0631338208589,0.0638324694382,0.065220630483,0.0660589786125,0.065571615135,0.0641958919065,0.0629635443979,0.0625385549726,0.0629777880851,0.0640460075792,0.0654419757758,0.0668458347303,0.0678638936993,0.0681291618422,0.0680932385163,0.0697785743864,0.0754558394563,0.0871952631025,0.115196752764
9,6.0,5.0,-0.239624565632,0.156616389309,0.665892654004,1.27995852251,1.98001106223,2.73423707222,3.49899676535,4.224420785,4.86338791533,5.38123652137,5.76294798149,6.01527627962,6.16309584362,6.24133585104,6.28534515246,6.32282776156,6.36957736354,6.42961112849,6.49869429076,6.56929225711,6.63492454747,6.69258663735,6.74291832045,6.78869577763,6.83268473528,6.87587304987,6.91667257357,6.95114483539,6.97387960928,6.97902616682,6.96111359566,0.126740137373,0.0877539044371,0.0763643023858,0.0721515929327,0.0699523237874,0.0690314903398,0.0685302039829,0.0677275463246,0.0666596021397,0.0658580572837,0.0654819377565,0.0652395371421,0.0651336852196,0.0654451917431,0.0659436627097,0.0659379394473,0.0652702502492,0.0646534504854,0.0647912330352,0.0655512508691,0.0663026110645,0.0667135692939,0.06703736465,0.067824608558,0.0692789064247,0.0708481154541,0.0718858786185,0.0728262960969,0.0756424808738,0.086414438304,0.12284711419
10,6.0,10.0,0.0053610018752,0.0145285438331,0.186988897056,0.526788293366,1.02365989612,1.6499624253,2.3616046706,3.10377055579,3.8204057263,4.46477743654,5.00776058223,5.4412134522,5.77558684082,6.03300398694,6.23854340953,6.41277605493,6.56774328843,6.70696861201,6.8285395539,6.9293683153,7.00870877525,7.06970236468,7.11873884448,7.16329482551,7.20934982291,7.25942155368,7.31180950135,7.36106401468,7.39925864943,7.41749524355,7.40721416347,0.130002713057,0.0895717509623,0.0757292063001,0.0720725001525,0.0722305971871,0.0727890841168,0.0718037848423,0.0693004151618,0.0668196906562,0.0659432714326,0.0666370072157,0.0675462619684,0.0677661073757,0.067409875673,0.0667895905339,0.0659527940593,0.0651371656116,0.0649453290103,0.0656514887433,0.0667590501421,0.0675508522368,0.067783286912,0.0678040226234,0.0682186532807,0.0692704568544,0.0704148293937,0.0709950953425,0.0715805823016,0.0746028608931,0.0866054520768,0.124576915912
11,6.0,20.0,0.296604793197,-0.00611714101661,-0.247529920918,-0.411916681423,-0.492955189644,-0.497746675434,-0.447167295376,-0.371622320392,-0.303109486245,-0.26614670345,-0.270776264264,-0.310177477604,-0.363663904179,-0.403798918174,-0.404903181436,-0.349957260665,-0.233798295788,-0.0621215767234,0.152632583062,0.396510710528,0.658382497808,0.932099710259,1.21622900707,1.5120294944,1.82080184706,2.14170462884,2.47068361348,2.80059455979,3.12214772233,3.42514793797,3.69962259015,0.124935694423,0.0858135507469,0.0771987226221,0.0754153060522,0.0736418668343,0.0712109479594,0.0686689360751,0.0670730717893,0.0671716103613,0.068409174879,0.0691051442271,0.0681366412035,0.0663155898275,0.0656662682924,0.0670277377197,0.0691086854813,0.0702170256847,0.0697771407984,0.0682347988482,0.0664423956432,0.0653413961319,0.0656028396677,0.067093162544,0.0689004538997,0.0700692622224,0.0703454917799,0.0705861326796,0.0723521012361,0.0767689701621,0.0877651591863,0.12312259136
12,5.5,0.0,-0.192895412235,0.051751018006,0.356887882496,0.711454060838,1.1054111227,1.52963375419,1.97530067596,2.43313101805,2.8927871715,3.34265109286,3.77009222751,4.16225476928,4.50732351092,4.79610513787,5.02362686767,5.19033283534,5.30243793966,5.37113250259,5.4106292856,5.43544723029,5.45767296103,5.48503427172,5.52036881358,5.56254328885,5.60831727548,5.65431650651,5.69832895801,5.73951216106,5.77759620481,5.81158043443,5.83858517891,0.113009827492,0.0837439584658,0.0741931189822,0.0722302497219,0.0726019629914,0.0718374751335,0.0695200809077,0.067255877353,0.0663058026409,0.0668943392701,0.0684013025038,0.0694217062615,0.068695600632,0.0663769266769,0.0639421109045,0.0627630264588,0.063119893007,0.0645586873903,0.0663583694477,0.0675959416284,0.0676192061299,0.0667201533239,0.0660137889212,0.0664181972888,0.0677225314299,0.0688321680805,0.0692257745543,0.070230652911,0.0744522671985,0.0858231067548,0.116218426237
13,5.5,5.0,0.0234827665322,0.0209789871215,0.0817459911496,0.206432136571,0.39666198393,0.654094493108,0.978989037667,1.36870177876,1.81650978792,2.31103595203,2.83643619274,3.3733987479,3.90090164061,4.39852679359,4.84896323298,5.24019586105,5.5668387801,5.83021654397,6.03709588289,6.1974060585,6.32165160487,6.41885162174,6.49561749332,6.55647837261,6.60502077592,6.64508978958,6.68134473648,6.7188313313,6.76170429527,6.81163594509,6.86657747406,0.125835462021,0.0864624463901,0.0759420655602,0.0732147306846,0.071709245673,0.0702859930706,0.0692294915909,0.0686963647567,0.0681449323951,0.0673614505412,0.0667513008302,0.0663386817181,0.0657322608829,0.0651597653745,0.0653410481996,0.0662700797803,0.0671330545955,0.0674406522203,0.0674110049924,0.0673242326418,0.0671929774139,0.0671348358347,0.0675158115855,0.0685329590923,0.0698363474886,0.0707022536176,0.0708571151912,0.0713047312615,0.074558369424,0.0874638573051,0.127813522239
14,5.5,10.0,0.0897674188203,0.0430691648077,-0.00835616189516,-0.0692675470655,-0.140328635822,-0.218655237451,-0.299069920628,-0.37567231401,-0.443347154959,-0.498924952179,-0.541804739617,-0.573931017023,-0.599100754272,-0.621717800302,-0.645263534275,-0.670905695445,-0.696708069819,-0.717799092415,-0.727570584196,-0.719588887975,-0.689555784549,-0.636556051618,-0.563066224963,-0.47370975979,-0.373277620721,-0.264850920707,-0.14877927197,-0.022888855897,0.11621991575,0.271336683176,0.442987277636,0.125591684652,0.0880724222308,0.0767851094011,0.0738736964512,0.073009026943,0.0717976484871,0.0698448175309,0.0677179640228,0.0658706771946,0.0648679868101,0.0651773150535,0.0661412623588,0.0665018101636,0.0659907089443,0.0654022972628,0.0652607299925,0.0653017995853,0.0652840477889,0.0654094253831,0.06580482957,0.0662655699371,0.0666703287426,0.0672194440255,0.0682088835994,0.0697107716492,0.0714164627221,0.0729183409524,0.0742672197576,0.076747304457,0.0872981376888,0.126270566702
15,5.5,20.0,0.0332459557303,0.00323462293053,-0.018126728266,-0.0370576309352,-0.0564036099253,-0.0759857474597,-0.0936192920906,-0.106436588016,-0.112159849443,-0.110069307357,-0.101489612791,-0.0897060626602,-0.0792867335942,-0.0749242317175,-0.080050173153,-0.0956247195549,-0.119536409705,-0.146942354414,-0.171595290981,-0.187820489771,-0.192465397197,-0.186058802465,-0.172662023867,-0.158412006528,-0.149305689137,-0.149080325786,-0.15798323808,-0.172823137288,-0.188186999872,-0.198280428562,-0.19867439472,0.123154203278,0.086761487981,0.0754629515504,0.0717942331796,0.0699978976114,0.0683293081888,0.0667482965339,0.0655607574012,0.0645554135162,0.0638938276345,0.0642523690275,0.0654462336593,0.0663579121613,0.0664180988754,0.0660306426224,0.0656480073185,0.0652888437872,0.0649750497721,0.0648878664517,0.0649905980013,0.0650889118583,0.0653103668181,0.0660509281481,0.0674402535641,0.0691224618977,0.0705872377453,0.0717831076413,0.0734045976141,0.0768284689254,0.0877926980259,0.125373001862
