,ph,mMacid,mean,std
0,7.0,0.0,6.45125768439,0.0654159511686
1,7.0,5.0,6.67996836096,0.0677522831051
2,7.0,10.0,7.01484799635,0.0714210292138
3,7.0,20.0,6.91104708988,0.108981562355
4,6.5,0.0,6.37703253789,0.0757843858945
5,6.5,5.0,6.83417063268,0.0932124590473
6,6.5,10.0,7.14351019737,0.0912916766325
7,6.5,20.0,6.34489631871,0.141722533103
8,6.0,0.0,6.36499279681,0.0856057495507
9,6.0,5.0,6.77901581106,0.116087059576
10,6.0,10.0,6.33892113275,0.11900024049
11,6.0,20.0,0.0682165931058,0.132128004358
12,5.5,0.0,6.29921243314,0.097550484761
13,5.5,5.0,4.19325739888,0.142295338496
14,5.5,10.0,0.0381554360504,0.0996884232987
15,5.5,20.0,0.131849578992,0.109382139919
16,5.0,0.0,6.20136566875,0.105337859233
17,5.0,5.0,0.059616746109,0.114887802308
18,5.0,10.0,0.096711445758,0.0883210803857
19,5.0,20.0,0.296047254327,0.0628597536129
