,ph,mMacid,E[f(1.25)],E[f(2.00)],E[f(2.75)],E[f(3.50)],E[f(4.25)],E[f(5.00)],E[f(5.75)],E[f(6.75)],E[f(7.50)],E[f(8.25)],E[f(9.00)],E[f(9.75)],E[f(10.50)],E[f(11.25)],E[f(12.25)],E[f(13.25)],E[f(14.25)],E[f(15.25)],E[f(16.00)],E[f(17.00)],E[f(17.75)],E[f(18.50)],E[f(19.25)],E[f(20.25)],E[f(21.25)],E[f(22.00)],E[f(23.00)],E[f(24.00)],std[f(1.25)],std[f(2.00)],std[f(2.75)],std[f(3.50)],std[f(4.25)],std[f(5.00)],std[f(5.75)],std[f(6.75)],std[f(7.50)],std[f(8.25)],std[f(9.00)],std[f(9.75)],std[f(10.50)],std[f(11.25)],std[f(12.25)],std[f(13.25)],std[f(14.25)],std[f(15.25)],std[f(16.00)],std[f(17.00)],std[f(17.75)],std[f(18.50)],std[f(19.25)],std[f(20.25)],std[f(21.25)],std[f(22.00)],std[f(23.00)],std[f(24.00)]
10,6.0,10.0,-0.178657186199,-0.0979586300142,-0.0217399683396,0.0474800580915,0.107662027776,0.157364885374,0.195821409086,0.22959695843,0.242740600506,0.246938313137,0.244025359016,0.236095549649,0.225329356709,0.213798506741,0.20028757774,0.191634169302,0.189239851653,0.192746622458,0.19814658911,0.206677481699,0.212135615599,0.215060549911,0.214008296092,0.204360853916,0.183564129723,0.160184678013,0.11902081181,0.0679489224811,0.108872705542,0.0904526329109,0.074675459591,0.0617356211347,0.0515958640201,0.0440098465956,0.0385984775769,0.0340588490592,0.0322095899105,0.0313716026864,0.0312742709459,0.0316220446141,0.032122487164,0.0325202915629,0.0326157138192,0.0321619446393,0.0314424355579,0.0309655732446,0.0310754406289,0.0321085367053,0.0336452880284,0.0359371190809,0.0391860607873,0.0456789698929,0.0557948646833,0.0664720835176,0.0853003882647,0.10916223734
11,6.0,20.0,-0.0894811457408,-0.0384188172872,0.00644767317242,0.0431041926161,0.0700450975921,0.0863826740992,0.0919115750507,0.0834221579978,0.0667860018575,0.0434010789748,0.0155516913152,-0.0142738100971,-0.0435638416699,-0.0699846346964,-0.0973831653738,-0.112904972461,-0.115154208417,-0.104721836722,-0.089938387362,-0.0637948624342,-0.041704951882,-0.0196040784418,0.000680013309291,0.0221535538479,0.0346457585425,0.0370831506912,0.030741681807,0.0141756478336,0.105002923314,0.0863314152813,0.0706067453696,0.0580833166967,0.0487113465506,0.0421142268095,0.0376788770834,0.0340280292544,0.0323875590148,0.0314130224061,0.0309807906136,0.0309716019474,0.031218700197,0.0315216758516,0.0317191412267,0.0315157899326,0.0310490546598,0.0307243322712,0.0308591999621,0.0318261427144,0.0332550652469,0.035389782175,0.0384302740098,0.0445839559539,0.0543697276786,0.0648602192715,0.0835302269489,0.107275451093
12,5.5,0.0,0.267423819586,0.330095424115,0.384980256825,0.430007630622,0.463583685459,0.484698296706,0.492991641811,0.484745282231,0.465461224819,0.436800744704,0.40089489869,0.360132788293,0.31699359726,0.273864128968,0.220005934064,0.173821257753,0.137585454617,0.111797920177,0.098676133142,0.0876203972386,0.0824671836693,0.0783983683002,0.0739792871342,0.0653424365563,0.0514298410123,0.0366604299852,0.0108514877231,-0.0214123674322,0.0840977520628,0.069215311652,0.0575558162332,0.049133234148,0.0434272721286,0.0395517090172,0.0366417147584,0.033393430618,0.0313032467214,0.0296682434329,0.0286510575546,0.0282612829692,0.0283164934301,0.028533445889,0.0286676230831,0.0284788560223,0.0282699753485,0.0285864535052,0.0293982470014,0.0311995872667,0.03288781632,0.0346974792381,0.0366177203724,0.0398027579836,0.0450541847789,0.0515594470444,0.0649018541355,0.0838306033875
13,5.5,5.0,-0.253456444702,-0.186344006558,-0.121803164999,-0.0620285925416,-0.00882631597106,0.0365014135197,0.073225124031,0.108679385318,0.125860502698,0.136208969584,0.141261399566,0.14279334851,0.142663269067,0.142638380114,0.145369890527,0.153544309258,0.168232666203,0.18890136128,0.207178601104,0.232876046052,0.251205856262,0.266993323061,0.278764947835,0.286066811681,0.281857775125,0.270506580412,0.24452543433,0.207257766767,0.104671206779,0.0854947395156,0.0694897661379,0.0569509992747,0.0478091055244,0.0415816336679,0.0374957046042,0.0340836770017,0.0324395828208,0.0313719881342,0.0308296469406,0.0307411231808,0.0309541323638,0.0312604796582,0.0315042289652,0.0314041766249,0.0311264742466,0.031056047379,0.0313531048836,0.0323511229041,0.0336018459333,0.0354072542707,0.0380644357303,0.0438585669915,0.0536827638423,0.0644819982158,0.0838395704415,0.108500278251
14,5.5,10.0,-0.252521142876,-0.210447033212,-0.172220048014,-0.139685243824,-0.114271153758,-0.0968866582754,-0.0878604910554,-0.0882538348927,-0.0966346900469,-0.110293667354,-0.127339357905,-0.145673781754,-0.1631532946,-0.177761642646,-0.189832260446,-0.190844019333,-0.17953593533,-0.156406119192,-0.13251306681,-0.0944918955305,-0.0634842744784,-0.0322843093225,-0.00258731448119,0.032090069705,0.0586310132153,0.072140288723,0.0811301343555,0.0802505572474,0.106573103259,0.0872548493723,0.0710290283014,0.0581891532414,0.0486945100318,0.042130482444,0.0378068157733,0.0343214068434,0.0327828598025,0.0318793393851,0.0314621379225,0.0313725922147,0.0314188975166,0.0314071332086,0.0311081195608,0.0305428692308,0.0301118869026,0.0303098410953,0.0310199103077,0.0326184753252,0.0342047008869,0.0361821077621,0.038873304473,0.0446422577564,0.0545707745893,0.0655960821543,0.0854068052414,0.11059613117
15,5.5,20.0,-0.155867370469,-0.107377564191,-0.0636470349382,-0.0266572626064,0.00203750059343,0.0214225253497,0.031084464561,0.0293103559001,0.0181800492917,0.000301848536985,-0.0224073029333,-0.0477930410649,-0.0736284297745,-0.0977892485437,-0.124224276376,-0.141120428207,-0.146793361783,-0.141283678217,-0.130740765455,-0.110320538328,-0.0921134979233,-0.0731654703778,-0.0550067673186,-0.0343425043187,-0.0199795854688,-0.0142585327891,-0.0137307740511,-0.0207968957127,0.106191718549,0.0875023457904,0.0717225016626,0.05908400573,0.0495183659419,0.0426499335326,0.0379060412488,0.0339092273027,0.0321540679047,0.0312164879573,0.0309295197028,0.0310847320093,0.031417811092,0.0316701401236,0.0315876964907,0.0309909110883,0.0302558709941,0.029999510637,0.0304275110164,0.031937737525,0.0337209946976,0.0360665798593,0.0391711693724,0.0452809706103,0.0550512126754,0.065627464965,0.0845719276721,0.108783870141
16,5.0,0.0,0.203986457663,0.272105147741,0.334930585814,0.390356755452,0.436649525817,0.472545389759,0.497330724669,0.512950732003,0.512288559482,0.502233034921,0.484325875832,0.460387390311,0.432374390705,0.402221121421,0.361704531523,0.323823798307,0.290611362217,0.26264214046,0.244667154955,0.223275468005,0.207826061881,0.191616783068,0.173530802437,0.144846039701,0.109484057193,0.0781459174297,0.0301725895748,-0.0237149872645,0.0855696852766,0.0710443357941,0.0598002473287,0.0516544543191,0.0459083618988,0.0416189946016,0.0380074830078,0.0336971785945,0.031022977131,0.0292534399668,0.0286571352527,0.0291070135339,0.0301069516003,0.031070511849,0.0315867063582,0.0309877656724,0.0297438820607,0.0288357171958,0.0289540357252,0.0304474061919,0.0323673010003,0.0346823299307,0.037251310681,0.0413429839351,0.0473488357921,0.0541917991035,0.0675909639552,0.0861752270357
17,5.0,5.0,-0.15689923504,-0.119429183897,-0.0859014943722,-0.0580391721219,-0.0371986882033,-0.0242713664742,-0.019615361054,-0.025847429274,-0.0387680340468,-0.057251377225,-0.079539663914,-0.103642852779,-0.127486158016,-0.149072851634,-0.17132729899,-0.183279328498,-0.183235757755,-0.171144576722,-0.15501879461,-0.126200517594,-0.100950816694,-0.0743399232364,-0.0479488101542,-0.0155900756652,0.0110037934519,0.0260280370851,0.0388181456281,0.0435050904388,0.106087342369,0.0861184186687,0.0695652680002,0.0567659814018,0.0476342474324,0.041585018954,0.0376971832597,0.0344153873059,0.0327644126036,0.0316627659158,0.0311134447889,0.0310462074366,0.031260767066,0.0314987496857,0.0315138630575,0.0311193028675,0.0306645031646,0.0306947811454,0.0312616060838,0.0327476587127,0.0343158547309,0.036283514125,0.0388915578189,0.0443201060494,0.053628373922,0.0640789087903,0.0830854402625,0.107487146054
18,5.0,10.0,-0.158005243846,-0.116303526282,-0.078312705746,-0.0458367495467,-0.0203149584541,-0.00273121277541,0.00646250242228,0.00593308331217,-0.00309355500031,-0.0181102375569,-0.0374395001226,-0.0591658028149,-0.0812764185895,-0.101822899595,-0.1238277204,-0.136864159462,-0.13923227184,-0.130823252515,-0.118231465628,-0.0950420261273,-0.0746075297948,-0.053227590866,-0.0323934872671,-0.00778578785666,0.0108787286487,0.0199774151077,0.0250705818107,0.0224771759486,0.107409658307,0.0882400828946,0.0721115093823,0.0592821797536,0.0496676464255,0.0428260355293,0.0380801104806,0.0339056341623,0.0318848960634,0.0306570934799,0.030157210151,0.0302331842577,0.0306198873985,0.0310212226715,0.031228342853,0.0309991526411,0.0306780780982,0.0307619439769,0.0312815467113,0.0325930409275,0.0340018487257,0.0358690784112,0.0385271333575,0.0443416769366,0.0543226056334,0.0653088688034,0.0848908773324,0.109643803902
19,5.0,20.0,-0.124458699139,-0.0829399505208,-0.0453556376663,-0.0135212431987,0.0111094298452,0.0275425759781,0.0353150686758,0.0324578019244,0.0213546313373,0.00397713227219,-0.0179952079058,-0.0426370768227,-0.0679235397975,-0.0918888511205,-0.118788783651,-0.137042207466,-0.144863167598,-0.142042683063,-0.133666405801,-0.11603466354,-0.0996556703461,-0.0821760159739,-0.0650376647672,-0.0449578399789,-0.0302673206815,-0.0237327799921,-0.0214434667015,-0.0260898069056,0.105426737462,0.0858683647478,0.0696521230049,0.0570821174791,0.0480464862105,0.0419594767914,0.0379294463735,0.0343541297837,0.0324490804568,0.03111337581,0.0304030149654,0.0302947552392,0.0306024110466,0.0310390786465,0.0313789157338,0.0312207997993,0.0307673990061,0.0305209951925,0.0307770033656,0.0319258840783,0.033445183834,0.0356088921087,0.0386460949976,0.0448390852001,0.0547846704998,0.0654464174137,0.0843377305354,0.108292391709
